No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.9827587805391996,0.9955277819933259,6,10,10
1,1.0135445221254564,1.0314019126562999,5,20,4
2,1.1314083989987256,1.1483175795304006,13,8,2
3,1.1656424270963799,1.1823322998359,15,6,3
4,1.1656424270963799,1.1823322998359,15,6,3
5,1.2538484780240087,1.2773209862575292,8,15,2
6,1.2538484780240087,1.2773209862575292,8,15,2
7,1.3097487702363015,1.3361000938649665,5,19,4
8,1.4076504888910706,1.4334481330585076,12,10,2
9,1.4641064385126703,1.4925534095942556,8,12,4
10,1.4641064385126703,1.4925534095942556,8,12,4
11,1.4641064385126703,1.4925534095942556,8,12,4
12,1.5595143591251768,1.590530557179349,9,10,2
13,1.5595143591251768,1.590530557179349,9,10,2
14,1.5595143591251768,1.590530557179349,9,10,2
15,1.567694531171836,1.5987062100416958,10,10,2
16,1.567694531171836,1.5987062100416958,10,10,2
17,1.567694531171836,1.5987062100416958,10,10,2
18,1.567694531171836,1.5987062100416958,10,10,2
19,1.567694531171836,1.5987062100416958,10,10,2
20,1.567694531171836,1.5987062100416958,10,10,2
21,1.567694531171836,1.5987062100416958,10,10,2
22,1.567694531171836,1.5987062100416958,10,10,2
23,1.567694531171836,1.5987062100416958,10,10,2
24,1.567694531171836,1.5987062100416958,10,10,2
25,1.567694531171836,1.5987062100416958,10,10,2
26,1.567694531171836,1.5987062100416958,10,10,2
27,1.567694531171836,1.5987062100416958,10,10,2
28,1.567694531171836,1.5987062100416958,10,10,2
29,1.567694531171836,1.5987062100416958,10,10,2
30,1.5745346777853007,1.6074693684983266,9,18,4
31,1.5745346777853007,1.6074693684983266,9,18,4
32,1.5745346777853007,1.6074693684983266,9,18,4
33,1.5745346777853007,1.6074693684983266,9,18,4
34,1.604874029193867,1.6357533094492447,11,8,4
35,1.604874029193867,1.6357533094492447,11,8,4
36,1.604874029193867,1.6357533094492447,11,8,4
37,1.604874029193867,1.6357533094492447,11,8,4
38,1.604874029193867,1.6357533094492447,11,8,4
39,1.604874029193867,1.6357533094492447,11,8,4
40,1.604874029193867,1.6357533094492447,11,8,4
41,1.604874029193867,1.6357533094492447,11,8,4
42,1.604874029193867,1.6357533094492447,11,8,4
43,1.604874029193867,1.6357533094492447,11,8,4
44,1.604874029193867,1.6357533094492447,11,8,4
45,1.604874029193867,1.6357533094492447,11,8,4
46,1.604874029193867,1.6357533094492447,11,8,4
47,1.604874029193867,1.6357533094492447,11,8,4
48,1.604874029193867,1.6357533094492447,11,8,4
49,1.604874029193867,1.6357533094492447,11,8,4
50,1.604874029193867,1.6357533094492447,11,8,4
51,1.604874029193867,1.6357533094492447,11,8,4
52,1.604874029193867,1.6357533094492447,11,8,4
