No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.99473351967362,1.0150986162051296,3,10,9
1,1.1204780946972381,1.1425926476269725,10,5,2
2,1.1265204042281656,1.1519538905787643,4,8,7
3,1.1265204042281656,1.1519538905787643,4,8,7
4,1.1265204042281656,1.1519538905787643,4,8,7
5,1.2409325941713962,1.2714285714285714,4,8,7
6,1.2409325941713962,1.2714285714285714,4,8,7
7,1.2409325941713962,1.2714285714285714,4,8,7
8,1.2409325941713962,1.2714285714285714,4,8,7
9,1.2409325941713962,1.2714285714285714,4,8,7
10,1.2409325941713962,1.2714285714285714,4,8,7
11,1.2409325941713962,1.2714285714285714,4,8,7
12,1.2409325941713962,1.2714285714285714,4,8,7
13,1.2495056410120444,1.2803809569716251,4,8,7
14,1.2495056410120444,1.2803809569716251,4,8,7
15,1.2495056410120444,1.2803809569716251,4,8,7
16,1.2495056410120444,1.2803809569716251,4,8,7
17,1.2495056410120444,1.2803809569716251,4,8,7
18,1.2495056410120444,1.2803809569716251,4,8,7
19,1.2495056410120444,1.2803809569716251,4,8,7
20,1.2495056410120444,1.2803809569716251,4,8,7
21,1.2495056410120444,1.2803809569716251,4,8,7
22,1.2495056410120444,1.2803809569716251,4,8,7
23,1.2495056410120444,1.2803809569716251,4,8,7
24,1.2920895884391193,1.3248491515818248,4,8,7
25,1.2920895884391193,1.3248491515818248,4,8,7
26,1.2920895884391193,1.3248491515818248,4,8,7
27,1.2920895884391193,1.3248491515818248,4,8,7
28,1.2920895884391193,1.3248491515818248,4,8,7
29,1.2920895884391193,1.3248491515818248,4,8,7
30,1.2920895884391193,1.3248491515818248,4,8,7
31,1.3109582108501225,1.3445526695526695,4,8,7
32,1.3109582108501225,1.3445526695526695,4,8,7
33,1.321218712353942,1.35526717596266,4,8,7
34,1.321218712353942,1.35526717596266,4,8,7
35,1.321218712353942,1.35526717596266,4,8,7
36,1.321218712353942,1.35526717596266,4,8,7
37,1.321218712353942,1.35526717596266,4,8,7
38,1.321218712353942,1.35526717596266,4,8,7
39,1.321218712353942,1.35526717596266,4,8,7
40,1.321218712353942,1.35526717596266,4,8,7
41,1.3312141621004083,1.3657049026507155,4,8,7
42,1.3312141621004083,1.3657049026507155,4,8,7
43,1.3312141621004083,1.3657049026507155,4,8,7
44,1.3312141621004083,1.3657049026507155,4,8,7
45,1.3312141621004083,1.3657049026507155,4,8,7
46,1.3312141621004083,1.3657049026507155,4,8,7
47,1.340706818831287,1.375617588824289,4,8,7
48,1.340706818831287,1.375617588824289,4,8,7
49,1.340706818831287,1.375617588824289,4,8,7
50,1.340706818831287,1.375617588824289,4,8,7
51,1.3457768165861619,1.3809119229679976,4,8,7
52,1.3501654065809046,1.3854946985381766,4,8,7
53,1.3501654065809046,1.3854946985381766,4,8,7
54,1.3501654065809046,1.3854946985381766,4,8,7
55,1.3501654065809046,1.3854946985381766,4,8,7
56,1.3501654065809046,1.3854946985381766,4,8,7
57,1.3501654065809046,1.3854946985381766,4,8,7
58,1.3501654065809046,1.3854946985381766,4,8,7
59,1.3501654065809046,1.3854946985381766,4,8,7
60,1.3501654065809046,1.3854946985381766,4,8,7
61,1.3501654065809046,1.3854946985381766,4,8,7
62,1.3501654065809046,1.3854946985381766,4,8,7
63,1.3501654065809046,1.3854946985381766,4,8,7
64,1.3501654065809046,1.3854946985381766,4,8,7
65,1.3501654065809046,1.3854946985381766,4,8,7
66,1.3501654065809046,1.3854946985381766,4,8,7
67,1.3501654065809046,1.3854946985381766,4,8,7
68,1.3501654065809046,1.3854946985381766,4,8,7
