No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.920486282122974,0.9791118728137282,3,20,20
1,0.9629562294369258,1.0365245681789903,6,15,5
2,1.03605718593197,1.1093440166868855,9,9,5
3,1.013629369229823,1.1107683065793514,3,27,7
4,1.0296910269228206,1.1168578314843267,4,20,9
5,1.1032767076861403,1.213704672767916,3,27,7
6,1.1032767076861403,1.213704672767916,3,27,7
7,1.1032767076861403,1.213704672767916,3,27,7
8,1.1032767076861403,1.213704672767916,3,27,7
9,1.1032767076861403,1.213704672767916,3,27,7
10,1.1032767076861403,1.213704672767916,3,27,7
11,1.1032767076861403,1.213704672767916,3,27,7
12,1.1032767076861403,1.213704672767916,3,27,7
13,1.1032767076861403,1.213704672767916,3,27,7
14,1.1032767076861403,1.213704672767916,3,27,7
15,1.1032767076861403,1.213704672767916,3,27,7
16,1.1032767076861403,1.213704672767916,3,27,7
17,1.1032767076861403,1.213704672767916,3,27,7
18,1.2171859835094563,1.3321464261269367,4,22,11
19,1.2171859835094563,1.3321464261269367,4,22,11
20,1.2171859835094563,1.3321464261269367,4,22,11
21,1.2171859835094563,1.3321464261269367,4,22,11
22,1.2171859835094563,1.3321464261269367,4,22,11
23,1.2171859835094563,1.3321464261269367,4,22,11
24,1.2171859835094563,1.3321464261269367,4,22,11
25,1.2171859835094563,1.3321464261269367,4,22,11
26,1.2171859835094563,1.3321464261269367,4,22,11
27,1.2171859835094563,1.3321464261269367,4,22,11
28,1.223310491610383,1.3342375871223995,7,13,3
29,1.223310491610383,1.3342375871223995,7,13,3
30,1.223310491610383,1.3342375871223995,7,13,3
31,1.223310491610383,1.3342375871223995,7,13,3
32,1.223310491610383,1.3342375871223995,7,13,3
33,1.223310491610383,1.3342375871223995,7,13,3
34,1.223310491610383,1.3342375871223995,7,13,3
35,1.223310491610383,1.3342375871223995,7,13,3
36,1.2549786381755528,1.3668941978868765,8,11,3
37,1.2549786381755528,1.3668941978868765,8,11,3
