,mq,No. Clus,Max clus,Min clus
0,1.7448297992228596,4,12,3
1,1.6722043388710057,4,12,3
2,1.6722043388710057,4,12,3
3,1.6722043388710057,4,12,3
4,1.6722043388710057,4,12,3
5,1.6722043388710057,4,12,3
6,1.6722043388710057,4,12,3
7,1.6722043388710057,4,12,3
8,1.6722043388710057,4,12,3
9,1.6722043388710057,4,12,3
10,1.6722043388710057,4,12,3
11,1.6722043388710057,4,12,3
12,1.6722043388710057,4,12,3
13,1.6722043388710057,4,12,3
14,1.6722043388710057,4,12,3
15,1.6722043388710057,4,12,3
16,1.6722043388710057,4,12,3
17,1.6722043388710057,4,12,3
18,1.6722043388710057,4,12,3
19,1.6722043388710057,4,12,3
20,1.6722043388710057,4,12,3
21,1.6722043388710057,4,12,3
22,1.6722043388710057,4,12,3
23,1.6722043388710057,4,12,3
24,1.6722043388710057,4,12,3
25,1.6722043388710057,4,12,3
26,1.6722043388710057,4,12,3
27,1.6722043388710057,4,12,3
28,1.6722043388710057,4,12,3
29,1.6722043388710057,4,12,3
30,1.6722043388710057,4,12,3
31,1.6722043388710057,4,12,3
32,1.6722043388710057,4,12,3
33,1.6722043388710057,4,12,3
34,1.6722043388710057,4,12,3
35,1.6722043388710057,4,12,3
36,1.6722043388710057,4,12,3
37,1.6722043388710057,4,12,3
38,1.6722043388710057,4,12,3
39,1.6722043388710057,4,12,3
40,1.6685314685314685,4,11,3
41,1.6685314685314685,4,11,3
42,1.6372275509530412,4,11,3
43,1.6277205553067622,4,10,3
44,1.6251935771491062,4,13,3
45,1.6251935771491062,4,13,3
46,1.6251935771491062,4,13,3
47,1.624128775680709,4,12,3
48,1.624128775680709,4,12,3
49,1.624128775680709,4,12,3
50,1.624128775680709,4,12,3
51,1.624128775680709,4,12,3
52,1.603774974281228,4,11,3
53,1.596417617470249,4,12,3
54,1.596417617470249,4,12,3
55,1.596417617470249,4,12,3
56,1.4873626373626374,4,11,4
57,1.4429599445118777,4,12,4
58,1.4185314685314685,4,11,2
59,1.35219526718496,4,13,2
