No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.2986814463131595,1.3367876212269805,5,4,4
1,1.2986814463131595,1.3367876212269805,5,4,4
2,1.435600998650103,1.482866004962779,4,5,5
3,1.6831381600089212,1.7429907773386035,5,4,4
4,1.6831381600089212,1.7429907773386035,5,4,4
5,1.6831381600089212,1.7429907773386035,5,4,4
6,1.6831381600089212,1.7429907773386035,5,4,4
7,1.6831381600089212,1.7429907773386035,5,4,4
8,1.6831381600089212,1.7429907773386035,5,4,4
9,1.6898823914992422,1.7529446943892946,5,5,3
10,1.7554813607566249,1.8222542093509835,5,5,3
11,1.7626359769000655,1.82981351981352,5,5,3
12,1.7646152625108356,1.831904761904762,5,5,3
13,1.7646152625108356,1.831904761904762,5,5,3
14,1.8508848146178318,1.9244681744681744,5,6,3
15,1.8508848146178318,1.9244681744681744,5,6,3
16,1.8508848146178318,1.9244681744681744,5,6,3
17,1.8508848146178318,1.9244681744681744,5,6,3
18,1.8508848146178318,1.9244681744681744,5,6,3
19,1.8508848146178318,1.9244681744681744,5,6,3
20,1.8508848146178318,1.9244681744681744,5,6,3
21,1.8508848146178318,1.9244681744681744,5,6,3
22,1.8508848146178318,1.9244681744681744,5,6,3
23,1.8508848146178318,1.9244681744681744,5,6,3
24,1.8508848146178318,1.9244681744681744,5,6,3
25,1.8508848146178318,1.9244681744681744,5,6,3
26,1.8508848146178318,1.9244681744681744,5,6,3
27,1.8508848146178318,1.9244681744681744,5,6,3
28,1.8508848146178318,1.9244681744681744,5,6,3
29,1.8508848146178318,1.9244681744681744,5,6,3
30,1.8508848146178318,1.9244681744681744,5,6,3
31,1.8508848146178318,1.9244681744681744,5,6,3
32,1.8508848146178318,1.9244681744681744,5,6,3
33,1.8508848146178318,1.9244681744681744,5,6,3
34,1.8508848146178318,1.9244681744681744,5,6,3
35,1.8508848146178318,1.9244681744681744,5,6,3
36,1.8699776637922723,1.9474691974691976,5,7,2
37,1.8699776637922723,1.9474691974691976,5,7,2
38,1.8699776637922723,1.9474691974691976,5,7,2
39,1.8699776637922723,1.9474691974691976,5,7,2
40,1.8699776637922723,1.9474691974691976,5,7,2
41,1.8699776637922723,1.9474691974691976,5,7,2
42,1.8699776637922723,1.9474691974691976,5,7,2
43,1.8699776637922723,1.9474691974691976,5,7,2
44,1.8699776637922723,1.9474691974691976,5,7,2
45,1.8699776637922723,1.9474691974691976,5,7,2
46,1.8699776637922723,1.9474691974691976,5,7,2
47,1.8699776637922723,1.9474691974691976,5,7,2
48,1.8699776637922723,1.9474691974691976,5,7,2
49,1.8699776637922723,1.9474691974691976,5,7,2
50,1.8699776637922723,1.9474691974691976,5,7,2
51,1.8699776637922723,1.9474691974691976,5,7,2
52,1.8699776637922723,1.9474691974691976,5,7,2
53,1.8699776637922723,1.9474691974691976,5,7,2
54,1.8699776637922723,1.9474691974691976,5,7,2
55,1.8699776637922723,1.9474691974691976,5,7,2
56,1.8699776637922723,1.9474691974691976,5,7,2
57,1.8699776637922723,1.9474691974691976,5,7,2
58,1.8699776637922723,1.9474691974691976,5,7,2
59,1.8699776637922723,1.9474691974691976,5,7,2
60,1.8699776637922723,1.9474691974691976,5,7,2
61,1.8699776637922723,1.9474691974691976,5,7,2
62,1.8699776637922723,1.9474691974691976,5,7,2
63,1.8699776637922723,1.9474691974691976,5,7,2
64,1.8699776637922723,1.9474691974691976,5,7,2
65,1.8699776637922723,1.9474691974691976,5,7,2
66,1.8699776637922723,1.9474691974691976,5,7,2
67,1.8699776637922723,1.9474691974691976,5,7,2
68,1.8699776637922723,1.9474691974691976,5,7,2
69,1.8699776637922723,1.9474691974691976,5,7,2
70,1.8699776637922723,1.9474691974691976,5,7,2
71,1.8699776637922723,1.9474691974691976,5,7,2
72,1.8699776637922723,1.9474691974691976,5,7,2
73,1.8699776637922723,1.9474691974691976,5,7,2
74,1.8699776637922723,1.9474691974691976,5,7,2
75,1.8699776637922723,1.9474691974691976,5,7,2
76,1.8699776637922723,1.9474691974691976,5,7,2
77,1.8699776637922723,1.9474691974691976,5,7,2
78,1.8699776637922723,1.9474691974691976,5,7,2
79,1.8699776637922723,1.9474691974691976,5,7,2
80,1.8699776637922723,1.9474691974691976,5,7,2
81,1.8699776637922723,1.9474691974691976,5,7,2
82,1.8699776637922723,1.9474691974691976,5,7,2
83,1.8699776637922723,1.9474691974691976,5,7,2
84,1.8699776637922723,1.9474691974691976,5,7,2
85,1.8699776637922723,1.9474691974691976,5,7,2
86,1.8699776637922723,1.9474691974691976,5,7,2
87,1.8699776637922723,1.9474691974691976,5,7,2
88,1.8699776637922723,1.9474691974691976,5,7,2
89,1.8699776637922723,1.9474691974691976,5,7,2
90,1.8699776637922723,1.9474691974691976,5,7,2
91,1.8699776637922723,1.9474691974691976,5,7,2
92,1.8699776637922723,1.9474691974691976,5,7,2
93,1.8699776637922723,1.9474691974691976,5,7,2
94,1.8699776637922723,1.9474691974691976,5,7,2
95,1.8699776637922723,1.9474691974691976,5,7,2
96,1.8699776637922723,1.9474691974691976,5,7,2
97,1.8699776637922723,1.9474691974691976,5,7,2
98,1.8699776637922723,1.9474691974691976,5,7,2
99,1.8699776637922723,1.9474691974691976,5,7,2
100,1.8699776637922723,1.9474691974691976,5,7,2
101,1.8699776637922723,1.9474691974691976,5,7,2
102,1.8699776637922723,1.9474691974691976,5,7,2
103,1.8699776637922723,1.9474691974691976,5,7,2
104,1.8699776637922723,1.9474691974691976,5,7,2
105,1.8699776637922723,1.9474691974691976,5,7,2
106,1.8699776637922723,1.9474691974691976,5,7,2
107,1.8699776637922723,1.9474691974691976,5,7,2
108,1.8699776637922723,1.9474691974691976,5,7,2
109,1.8699776637922723,1.9474691974691976,5,7,2
110,1.8699776637922723,1.9474691974691976,5,7,2
111,1.8699776637922723,1.9474691974691976,5,7,2
112,1.8699776637922723,1.9474691974691976,5,7,2
113,1.8699776637922723,1.9474691974691976,5,7,2
114,1.8699776637922723,1.9474691974691976,5,7,2
115,1.8699776637922723,1.9474691974691976,5,7,2
116,1.8699776637922723,1.9474691974691976,5,7,2
117,1.8699776637922723,1.9474691974691976,5,7,2
118,1.8699776637922723,1.9474691974691976,5,7,2
119,1.8699776637922723,1.9474691974691976,5,7,2
120,1.8699776637922723,1.9474691974691976,5,7,2
121,1.8699776637922723,1.9474691974691976,5,7,2
122,1.8699776637922723,1.9474691974691976,5,7,2
123,1.8699776637922723,1.9474691974691976,5,7,2
124,1.8699776637922723,1.9474691974691976,5,7,2
125,1.8699776637922723,1.9474691974691976,5,7,2
126,1.8699776637922723,1.9474691974691976,5,7,2
