,mq,No. Clus,Max clus,Min clus
0,1.6119778969608323,3,21,4
1,1.6119778969608323,3,21,4
2,1.6119778969608323,3,21,4
3,1.6119778969608323,3,21,4
4,1.6119778969608323,3,21,4
5,1.6119778969608323,3,21,4
6,1.6119778969608323,3,21,4
7,1.569788182831661,3,22,3
8,1.569788182831661,3,22,3
9,1.569788182831661,3,22,3
10,1.569788182831661,3,22,3
11,1.569788182831661,3,22,3
12,1.569788182831661,3,22,3
13,1.569788182831661,3,22,3
14,1.569788182831661,3,22,3
15,1.569788182831661,3,22,3
16,1.5044326241134751,3,20,4
17,1.5044326241134751,3,20,4
18,1.4576547231270358,3,23,2
19,1.4576547231270358,3,23,2
20,1.4576547231270358,3,23,2
21,1.4467153284671532,3,22,3
22,1.4467153284671532,3,22,3
23,1.4467153284671532,3,22,3
24,1.4467153284671532,3,22,3
25,1.4467153284671532,3,22,3
26,1.4467153284671532,3,22,3
27,1.4445488721804511,3,21,4
28,1.4445488721804511,3,21,4
29,1.4445488721804511,3,21,4
30,1.4445488721804511,3,21,4
31,1.4445488721804511,3,21,4
32,1.4445488721804511,3,21,4
33,1.4445488721804511,3,21,4
34,1.4445488721804511,3,21,4
35,1.4445488721804511,3,21,4
36,1.4445488721804511,3,21,4
37,1.4445488721804511,3,21,4
38,1.4445488721804511,3,21,4
39,1.4445488721804511,3,21,4
40,1.4445488721804511,3,21,4
41,1.4152542372881356,3,23,2
42,1.414148765308171,3,21,3
43,1.3258611955420467,3,20,4
44,1.3258611955420467,3,20,4
45,1.3258611955420467,3,20,4
46,1.3258611955420467,3,20,4
47,1.3258611955420467,3,20,4
48,1.3120370370370371,3,21,3
49,1.3120370370370371,3,21,3
50,1.3120370370370371,3,21,3
51,1.3120370370370371,3,21,3
52,1.3114548494983278,3,22,2
53,1.3091603053435115,3,20,4
54,1.3114548494983278,3,22,2
55,1.2917180073930647,3,22,3
56,1.2917180073930647,3,22,3
57,1.2917180073930647,3,22,3
58,1.217741935483871,3,24,2
59,1.1989208633093527,3,23,3
