No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.1516036509924494,1.1813905049199165,6,4,3
1,1.1751396999068702,1.2105001553277415,4,6,4
2,1.3651609301827086,1.4084415584415584,4,5,5
3,1.430050217648291,1.4826576576576578,3,8,5
4,1.4440979621688095,1.4975,3,8,5
5,1.581673282828568,1.6428571428571428,4,7,3
6,1.581673282828568,1.6428571428571428,4,7,3
7,1.581673282828568,1.6428571428571428,4,7,3
8,1.581673282828568,1.6428571428571428,4,7,3
9,1.5917478842999209,1.6506734006734005,4,6,4
10,1.6541696066173694,1.72086825703847,3,8,4
11,1.6546997216542683,1.7228424596845648,3,9,4
12,1.6546997216542683,1.7228424596845648,3,9,4
13,1.6546997216542683,1.7228424596845648,3,9,4
14,1.6546997216542683,1.7228424596845648,3,9,4
15,1.6546997216542683,1.7228424596845648,3,9,4
16,1.6546997216542683,1.7228424596845648,3,9,4
17,1.6546997216542683,1.7228424596845648,3,9,4
18,1.6723805060908652,1.7415233415233415,3,9,4
19,1.6723805060908652,1.7415233415233415,3,9,4
20,1.6723805060908652,1.7415233415233415,3,9,4
21,1.6723805060908652,1.7415233415233415,3,9,4
22,1.6723805060908652,1.7415233415233415,3,9,4
23,1.6723805060908652,1.7415233415233415,3,9,4
24,1.6723805060908652,1.7415233415233415,3,9,4
25,1.6723805060908652,1.7415233415233415,3,9,4
26,1.6723805060908652,1.7415233415233415,3,9,4
27,1.6723805060908652,1.7415233415233415,3,9,4
28,1.6723805060908652,1.7415233415233415,3,9,4
29,1.6723805060908652,1.7415233415233415,3,9,4
30,1.6723805060908652,1.7415233415233415,3,9,4
31,1.6723805060908652,1.7415233415233415,3,9,4
32,1.6723805060908652,1.7415233415233415,3,9,4
33,1.6723805060908652,1.7415233415233415,3,9,4
34,1.6723805060908652,1.7415233415233415,3,9,4
35,1.6723805060908652,1.7415233415233415,3,9,4
36,1.6723805060908652,1.7415233415233415,3,9,4
37,1.6793703858851852,1.7503226996127603,3,10,4
38,1.6793703858851852,1.7503226996127603,3,10,4
39,1.6793703858851852,1.7503226996127603,3,10,4
40,1.6793703858851852,1.7503226996127603,3,10,4
41,1.6793703858851852,1.7503226996127603,3,10,4
42,1.6793703858851852,1.7503226996127603,3,10,4
43,1.6793703858851852,1.7503226996127603,3,10,4
44,1.6793703858851852,1.7503226996127603,3,10,4
45,1.6793703858851852,1.7503226996127603,3,10,4
46,1.6793703858851852,1.7503226996127603,3,10,4
47,1.6793703858851852,1.7503226996127603,3,10,4
48,1.6793703858851852,1.7503226996127603,3,10,4
49,1.6793703858851852,1.7503226996127603,3,10,4
50,1.6793703858851852,1.7503226996127603,3,10,4
51,1.6793703858851852,1.7503226996127603,3,10,4
52,1.6793703858851852,1.7503226996127603,3,10,4
53,1.6793703858851852,1.7503226996127603,3,10,4
54,1.6793703858851852,1.7503226996127603,3,10,4
55,1.6793703858851852,1.7503226996127603,3,10,4
56,1.6793703858851852,1.7503226996127603,3,10,4
57,1.6793703858851852,1.7503226996127603,3,10,4
58,1.6793703858851852,1.7503226996127603,3,10,4
59,1.6793703858851852,1.7503226996127603,3,10,4
60,1.6793703858851852,1.7503226996127603,3,10,4
61,1.6793703858851852,1.7503226996127603,3,10,4
62,1.6793703858851852,1.7503226996127603,3,10,4
63,1.6793703858851852,1.7503226996127603,3,10,4
64,1.6793703858851852,1.7503226996127603,3,10,4
65,1.6793703858851852,1.7503226996127603,3,10,4
66,1.6793703858851852,1.7503226996127603,3,10,4
67,1.6793703858851852,1.7503226996127603,3,10,4
68,1.6793703858851852,1.7503226996127603,3,10,4
69,1.6793703858851852,1.7503226996127603,3,10,4
70,1.6793703858851852,1.7503226996127603,3,10,4
71,1.6793703858851852,1.7503226996127603,3,10,4
72,1.6793703858851852,1.7503226996127603,3,10,4
73,1.6793703858851852,1.7503226996127603,3,10,4
74,1.6793703858851852,1.7503226996127603,3,10,4
75,1.6793703858851852,1.7503226996127603,3,10,4
76,1.6793703858851852,1.7503226996127603,3,10,4
77,1.6793703858851852,1.7503226996127603,3,10,4
78,1.6793703858851852,1.7503226996127603,3,10,4
79,1.6793703858851852,1.7503226996127603,3,10,4
80,1.6793703858851852,1.7503226996127603,3,10,4
81,1.6793703858851852,1.7503226996127603,3,10,4
82,1.6793703858851852,1.7503226996127603,3,10,4
83,1.6793703858851852,1.7503226996127603,3,10,4
84,1.6793703858851852,1.7503226996127603,3,10,4
85,1.6793703858851852,1.7503226996127603,3,10,4
86,1.6793703858851852,1.7503226996127603,3,10,4
87,1.6793703858851852,1.7503226996127603,3,10,4
88,1.6793703858851852,1.7503226996127603,3,10,4
89,1.6793703858851852,1.7503226996127603,3,10,4
90,1.6793703858851852,1.7503226996127603,3,10,4
91,1.6793703858851852,1.7503226996127603,3,10,4
92,1.6793703858851852,1.7503226996127603,3,10,4
93,1.6793703858851852,1.7503226996127603,3,10,4
94,1.6793703858851852,1.7503226996127603,3,10,4
95,1.6793703858851852,1.7503226996127603,3,10,4
96,1.6793703858851852,1.7503226996127603,3,10,4
97,1.6793703858851852,1.7503226996127603,3,10,4
98,1.6793703858851852,1.7503226996127603,3,10,4
99,1.6793703858851852,1.7503226996127603,3,10,4
100,1.6793703858851852,1.7503226996127603,3,10,4
