,mq,No. Clus,Max clus,Min clus
0,2.2041971438523165,7,4,2
1,2.2041971438523165,7,4,2
2,2.2041971438523165,7,4,2
3,2.2041971438523165,7,4,2
4,2.2041971438523165,7,4,2
5,2.2041971438523165,7,4,2
6,2.2041971438523165,7,4,2
7,2.2041971438523165,7,4,2
8,2.2041971438523165,7,4,2
9,2.2041971438523165,7,4,2
10,2.2041971438523165,7,4,2
11,2.2041971438523165,7,4,2
12,2.2041971438523165,7,4,2
13,2.2041971438523165,7,4,2
14,2.2041971438523165,7,4,2
15,2.2041971438523165,7,4,2
16,2.2041971438523165,7,4,2
17,2.2041971438523165,7,4,2
18,2.2041971438523165,7,4,2
19,2.2041971438523165,7,4,2
20,2.2041971438523165,7,4,2
21,2.2041971438523165,7,4,2
22,2.2041971438523165,7,4,2
23,2.136724386724387,7,4,2
24,2.136724386724387,7,4,2
25,2.136724386724387,7,4,2
26,2.136724386724387,7,4,2
27,2.116792929292929,7,5,2
28,2.0732323232323235,7,4,2
29,2.0732323232323235,7,4,2
30,2.0732323232323235,7,4,2
31,2.0170919723551304,7,5,2
32,1.9423648247177658,7,4,2
33,1.9423648247177658,7,4,2
34,1.4365203761755485,7,5,2
35,1.4365203761755485,7,5,2
36,1.4166666666666665,7,4,2
37,1.4166666666666665,7,4,2
38,1.369047619047619,7,5,2
39,1.2727272727272727,7,5,2
40,1.2727272727272727,7,5,2
41,1.077485380116959,7,5,2
