,mq,No. Clus,Max clus,Min clus
0,1.8625603068736476,11,7,4
1,1.8625603068736476,11,7,4
2,1.8625603068736476,11,7,4
3,1.8625603068736476,11,7,4
4,1.8625603068736476,11,7,4
5,1.8625603068736476,11,7,4
6,1.8625603068736476,11,7,4
7,1.8625603068736476,11,7,4
8,1.8625603068736476,11,7,4
9,1.8625603068736476,11,7,4
10,1.8625603068736476,11,7,4
11,1.8625603068736476,11,7,4
12,1.8625603068736476,11,7,4
13,1.8625603068736476,11,7,4
14,1.8625603068736476,11,7,4
15,1.8625603068736476,11,7,4
16,1.8625603068736476,11,7,4
17,1.8625603068736476,11,7,4
18,1.8625603068736476,11,7,4
19,1.8625603068736476,11,7,4
20,1.8625603068736476,11,7,4
21,1.8625603068736476,11,7,4
22,1.8625603068736476,11,7,4
23,1.8625603068736476,11,7,4
24,1.8625603068736476,11,7,4
25,1.8625603068736476,11,7,4
26,1.8625603068736476,11,7,4
27,1.8625603068736476,11,7,4
28,1.8625603068736476,11,7,4
29,1.8625603068736476,11,7,4
30,1.8625603068736476,11,7,4
31,1.8625603068736476,11,7,4
32,1.8625603068736476,11,7,4
33,1.8625603068736476,11,7,4
34,1.8625603068736476,11,7,4
35,1.8625603068736476,11,7,4
36,1.8625603068736476,11,7,4
37,1.8625603068736476,11,7,4
38,1.8625603068736476,11,7,4
39,1.8625603068736476,11,7,4
40,1.8625603068736476,11,7,4
41,1.8625603068736476,11,7,4
42,1.8625603068736476,11,7,4
43,1.8625603068736476,11,7,4
44,1.8625603068736476,11,7,4
45,1.8625603068736476,11,7,4
46,1.8625603068736476,11,7,4
47,1.8625603068736476,11,7,4
48,1.8625603068736476,11,7,4
49,1.8625603068736476,11,7,4
50,1.8625603068736476,11,7,4
51,1.8625603068736476,11,7,4
52,1.8625603068736476,11,7,4
53,1.8625603068736476,11,7,4
54,1.8625603068736476,11,7,4
55,1.8625603068736476,11,7,4
56,1.8625603068736476,11,7,4
57,1.8625603068736476,11,7,4
58,1.8625603068736476,11,7,4
59,1.8625603068736476,11,7,4
60,1.8625603068736476,11,7,4
61,1.8625603068736476,11,7,4
62,1.8625603068736476,11,7,4
63,1.8625603068736476,11,7,4
64,1.8625603068736476,11,7,4
65,1.8625603068736476,11,7,4
66,1.8625603068736476,11,7,4
67,1.8625603068736476,11,7,4
68,1.8625603068736476,11,7,4
69,1.8625603068736476,11,7,4
70,1.8625603068736476,11,7,4
71,1.8625603068736476,11,7,4
72,1.8625603068736476,11,7,4
73,1.8625603068736476,11,7,4
74,1.8625603068736476,11,7,4
75,1.8625603068736476,11,7,4
76,1.8625603068736476,11,7,4
77,1.8625603068736476,11,7,4
78,1.8625603068736476,11,7,4
79,1.8625603068736476,11,7,4
80,1.8625603068736476,11,7,4
81,1.8625603068736476,11,7,4
82,1.8625603068736476,11,7,4
83,1.8625603068736476,11,7,4
84,1.8625603068736476,11,7,4
85,1.8625603068736476,11,7,4
86,1.8625603068736476,11,7,4
87,1.8625603068736476,11,7,4
88,1.8625603068736476,11,7,4
89,1.8625603068736476,11,7,4
90,1.8625603068736476,11,7,4
91,1.8625603068736476,11,7,4
92,1.8625603068736476,11,7,4
93,1.8625603068736476,11,7,4
94,1.8625603068736476,11,7,4
95,1.8625603068736476,11,7,4
96,1.8625603068736476,11,7,4
97,1.8625603068736476,11,7,4
98,1.8625603068736476,11,7,4
99,1.8625603068736476,11,7,4
100,1.8625603068736476,11,7,4
101,1.8625603068736476,11,7,4
102,1.8625603068736476,11,7,4
103,1.8625603068736476,11,7,4
104,1.8625603068736476,11,7,4
105,1.8625603068736476,11,7,4
106,1.8625603068736476,11,7,4
107,1.8625603068736476,11,7,4
108,1.8625603068736476,11,7,4
109,1.8625603068736476,11,7,4
110,1.8625603068736476,11,7,4
111,1.8625603068736476,11,7,4
112,1.8625603068736476,11,7,4
113,1.8625603068736476,11,7,4
114,1.8625603068736476,11,7,4
115,1.8625603068736476,11,7,4
116,1.8625603068736476,11,7,4
117,1.8625603068736476,11,7,4
118,1.8625603068736476,11,7,4
119,1.8625603068736476,11,7,4
120,1.8625603068736476,11,7,4
121,1.8625603068736476,11,7,4
