No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.91715052005461,0.9939047439047439,3,13,12
1,0.9424287839569391,1.0241563394848066,3,13,12
2,0.9746934714173608,1.0840384485209504,3,17,8
3,0.9746934714173608,1.0840384485209504,3,17,8
4,0.9746934714173608,1.0840384485209504,3,17,8
5,1.0342867575200807,1.1287693741293303,5,8,7
6,1.0261461966389092,1.1376380740975636,6,12,3
7,1.0261461966389092,1.1376380740975636,6,12,3
8,1.0261461966389092,1.1376380740975636,6,12,3
9,1.0261461966389092,1.1376380740975636,6,12,3
10,1.0261461966389092,1.1376380740975636,6,12,3
11,1.0261461966389092,1.1376380740975636,6,12,3
12,1.0261461966389092,1.1376380740975636,6,12,3
13,1.0261461966389092,1.1376380740975636,6,12,3
14,1.0261461966389092,1.1376380740975636,6,12,3
15,1.0261461966389092,1.1376380740975636,6,12,3
16,1.0261461966389092,1.1376380740975636,6,12,3
17,1.0261461966389092,1.1376380740975636,6,12,3
18,1.0261461966389092,1.1376380740975636,6,12,3
19,1.0986692599187797,1.2137947931139994,4,11,8
20,1.0986692599187797,1.2137947931139994,4,11,8
21,1.0986692599187797,1.2137947931139994,4,11,8
22,1.0986692599187797,1.2137947931139994,4,11,8
23,1.0986692599187797,1.2137947931139994,4,11,8
24,1.0986692599187797,1.2137947931139994,4,11,8
25,1.0986692599187797,1.2137947931139994,4,11,8
26,1.1241467546732176,1.2416261222586151,7,8,3
27,1.1127861938019616,1.2439826138355552,5,12,3
28,1.1127861938019616,1.2439826138355552,5,12,3
29,1.1127861938019616,1.2439826138355552,5,12,3
30,1.1127861938019616,1.2439826138355552,5,12,3
31,1.1127861938019616,1.2439826138355552,5,12,3
32,1.1127861938019616,1.2439826138355552,5,12,3
33,1.1127861938019616,1.2439826138355552,5,12,3
34,1.2655050348087695,1.4187717954883357,5,10,4
35,1.2655050348087695,1.4187717954883357,5,10,4
36,1.2655050348087695,1.4187717954883357,5,10,4
37,1.2655050348087695,1.4187717954883357,5,10,4
38,1.2655050348087695,1.4187717954883357,5,10,4
39,1.2655050348087695,1.4187717954883357,5,10,4
40,1.2655050348087695,1.4187717954883357,5,10,4
41,1.2655050348087695,1.4187717954883357,5,10,4
42,1.2655050348087695,1.4187717954883357,5,10,4
43,1.2655050348087695,1.4187717954883357,5,10,4
44,1.2655050348087695,1.4187717954883357,5,10,4
45,1.2655050348087695,1.4187717954883357,5,10,4
46,1.2655050348087695,1.4187717954883357,5,10,4
47,1.2655050348087695,1.4187717954883357,5,10,4
48,1.2655050348087695,1.4187717954883357,5,10,4
49,1.2655050348087695,1.4187717954883357,5,10,4
50,1.2655050348087695,1.4187717954883357,5,10,4
51,1.2655050348087695,1.4187717954883357,5,10,4
52,1.2701541246554144,1.424335563095142,6,9,2
53,1.3396918020070168,1.5048956251251804,6,8,2
54,1.3396918020070168,1.5048956251251804,6,8,2
55,1.3396918020070168,1.5048956251251804,6,8,2
56,1.3396918020070168,1.5048956251251804,6,8,2
57,1.3396918020070168,1.5048956251251804,6,8,2
58,1.3396918020070168,1.5048956251251804,6,8,2
59,1.3396918020070168,1.5048956251251804,6,8,2
60,1.3396918020070168,1.5048956251251804,6,8,2
61,1.3396918020070168,1.5048956251251804,6,8,2
62,1.3396918020070168,1.5048956251251804,6,8,2
63,1.3396918020070168,1.5048956251251804,6,8,2
64,1.3396918020070168,1.5048956251251804,6,8,2
65,1.3396918020070168,1.5048956251251804,6,8,2
66,1.3396918020070168,1.5048956251251804,6,8,2
67,1.3396918020070168,1.5048956251251804,6,8,2
68,1.3396918020070168,1.5048956251251804,6,8,2
69,1.3396918020070168,1.5048956251251804,6,8,2
70,1.3396918020070168,1.5048956251251804,6,8,2
71,1.3396918020070168,1.5048956251251804,6,8,2
72,1.3396918020070168,1.5048956251251804,6,8,2
73,1.3396918020070168,1.5048956251251804,6,8,2
74,1.3396918020070168,1.5048956251251804,6,8,2
75,1.3396918020070168,1.5048956251251804,6,8,2
76,1.3396918020070168,1.5048956251251804,6,8,2
77,1.3396918020070168,1.5048956251251804,6,8,2
78,1.3396918020070168,1.5048956251251804,6,8,2
79,1.3396918020070168,1.5048956251251804,6,8,2
80,1.3396918020070168,1.5048956251251804,6,8,2
81,1.3396918020070168,1.5048956251251804,6,8,2
82,1.3396918020070168,1.5048956251251804,6,8,2
83,1.3396918020070168,1.5048956251251804,6,8,2
84,1.3396918020070168,1.5048956251251804,6,8,2
85,1.3396918020070168,1.5048956251251804,6,8,2
86,1.3396918020070168,1.5048956251251804,6,8,2
87,1.3396918020070168,1.5048956251251804,6,8,2
88,1.3396918020070168,1.5048956251251804,6,8,2
89,1.385628945213422,1.549235819664544,9,6,1
90,1.385628945213422,1.549235819664544,9,6,1
91,1.385628945213422,1.549235819664544,9,6,1
92,1.385628945213422,1.549235819664544,9,6,1
93,1.385628945213422,1.549235819664544,9,6,1
94,1.385628945213422,1.549235819664544,9,6,1
95,1.385628945213422,1.549235819664544,9,6,1
96,1.385628945213422,1.549235819664544,9,6,1
97,1.385628945213422,1.549235819664544,9,6,1
98,1.385628945213422,1.549235819664544,9,6,1
99,1.385628945213422,1.549235819664544,9,6,1
100,1.385628945213422,1.549235819664544,9,6,1
101,1.4247479519327817,1.593392538268575,9,6,2
102,1.4247479519327817,1.593392538268575,9,6,2
103,1.4247479519327817,1.593392538268575,9,6,2
104,1.4247479519327817,1.593392538268575,9,6,2
105,1.4247479519327817,1.593392538268575,9,6,2
106,1.4247479519327817,1.593392538268575,9,6,2
107,1.5451417202577198,1.734814291704821,10,6,2
108,1.5797028276356087,1.7761750689810911,10,6,2
109,1.5797028276356087,1.7761750689810911,10,6,2
110,1.5797028276356087,1.7761750689810911,10,6,2
111,1.5797028276356087,1.7761750689810911,10,6,2
112,1.5797028276356087,1.7761750689810911,10,6,2
113,1.5797028276356087,1.7761750689810911,10,6,2
114,1.5797028276356087,1.7761750689810911,10,6,2
115,1.5797028276356087,1.7761750689810911,10,6,2
116,1.5797028276356087,1.7761750689810911,10,6,2
117,1.5850403587361477,1.7825627241172746,10,6,2
118,1.5850403587361477,1.7825627241172746,10,6,2
119,1.5850403587361477,1.7825627241172746,10,6,2
120,1.5850403587361477,1.7825627241172746,10,6,2
121,1.6241202161300683,1.82135520173732,12,5,2
122,1.6241202161300683,1.82135520173732,12,5,2
123,1.6241202161300683,1.82135520173732,12,5,2
124,1.6241202161300683,1.82135520173732,12,5,2
125,1.6241202161300683,1.82135520173732,12,5,2
126,1.6241202161300683,1.82135520173732,12,5,2
127,1.6241202161300683,1.82135520173732,12,5,2
128,1.6241202161300683,1.82135520173732,12,5,2
129,1.6241202161300683,1.82135520173732,12,5,2
130,1.6241202161300683,1.82135520173732,12,5,2
131,1.6241202161300683,1.82135520173732,12,5,2
132,1.6241202161300683,1.82135520173732,12,5,2
133,1.6241202161300683,1.82135520173732,12,5,2
134,1.6241202161300683,1.82135520173732,12,5,2
135,1.6241202161300683,1.82135520173732,12,5,2
136,1.6241202161300683,1.82135520173732,12,5,2
137,1.6241202161300683,1.82135520173732,12,5,2
138,1.6241202161300683,1.82135520173732,12,5,2
139,1.6241202161300683,1.82135520173732,12,5,2
140,1.6241202161300683,1.82135520173732,12,5,2
141,1.6241202161300683,1.82135520173732,12,5,2
142,1.6241202161300683,1.82135520173732,12,5,2
143,1.6241202161300683,1.82135520173732,12,5,2
144,1.6732259106553644,1.8748047284536065,13,4,2
145,1.6732259106553644,1.8748047284536065,13,4,2
146,1.6732259106553644,1.8748047284536065,13,4,2
147,1.6732259106553644,1.8748047284536065,13,4,2
148,1.6732259106553644,1.8748047284536065,13,4,2
149,1.6732259106553644,1.8748047284536065,13,4,2
150,1.674787247089031,1.8766732475314276,13,4,2
151,1.674787247089031,1.8766732475314276,13,4,2
152,1.674787247089031,1.8766732475314276,13,4,2
153,1.674787247089031,1.8766732475314276,13,4,2
154,1.674787247089031,1.8766732475314276,13,4,2
155,1.674787247089031,1.8766732475314276,13,4,2
156,1.674787247089031,1.8766732475314276,13,4,2
157,1.674787247089031,1.8766732475314276,13,4,2
158,1.674787247089031,1.8766732475314276,13,4,2
159,1.674787247089031,1.8766732475314276,13,4,2
160,1.674787247089031,1.8766732475314276,13,4,2
161,1.674787247089031,1.8766732475314276,13,4,2
162,1.674787247089031,1.8766732475314276,13,4,2
163,1.674787247089031,1.8766732475314276,13,4,2
164,1.674787247089031,1.8766732475314276,13,4,2
165,1.674787247089031,1.8766732475314276,13,4,2
166,1.674787247089031,1.8766732475314276,13,4,2
167,1.674787247089031,1.8766732475314276,13,4,2
168,1.674787247089031,1.8766732475314276,13,4,2
169,1.674787247089031,1.8766732475314276,13,4,2
170,1.674787247089031,1.8766732475314276,13,4,2
171,1.674787247089031,1.8766732475314276,13,4,2
172,1.674787247089031,1.8766732475314276,13,4,2
173,1.674787247089031,1.8766732475314276,13,4,2
174,1.674787247089031,1.8766732475314276,13,4,2
175,1.674787247089031,1.8766732475314276,13,4,2
176,1.674787247089031,1.8766732475314276,13,4,2
177,1.674787247089031,1.8766732475314276,13,4,2
178,1.674787247089031,1.8766732475314276,13,4,2
179,1.674787247089031,1.8766732475314276,13,4,2
180,1.674787247089031,1.8766732475314276,13,4,2
181,1.674787247089031,1.8766732475314276,13,4,2
182,1.674787247089031,1.8766732475314276,13,4,2
183,1.674787247089031,1.8766732475314276,13,4,2
184,1.674787247089031,1.8766732475314276,13,4,2
185,1.674787247089031,1.8766732475314276,13,4,2
186,1.674787247089031,1.8766732475314276,13,4,2
187,1.674787247089031,1.8766732475314276,13,4,2
188,1.674787247089031,1.8766732475314276,13,4,2
189,1.674787247089031,1.8766732475314276,13,4,2
190,1.674787247089031,1.8766732475314276,13,4,2
191,1.674787247089031,1.8766732475314276,14,4,1
192,1.674787247089031,1.8766732475314276,13,4,2
193,1.674787247089031,1.8766732475314276,14,4,1
194,1.674787247089031,1.8766732475314276,13,4,2
195,1.674787247089031,1.8766732475314276,13,4,2
196,1.674787247089031,1.8766732475314276,13,4,2
197,1.674787247089031,1.8766732475314276,13,4,2
198,1.674787247089031,1.8766732475314276,13,4,2
199,1.674787247089031,1.8766732475314276,13,4,2
200,1.674787247089031,1.8766732475314276,13,4,2
201,1.674787247089031,1.8766732475314276,13,4,2
202,1.674787247089031,1.8766732475314276,13,4,2
203,1.674787247089031,1.8766732475314276,13,4,2
204,1.674787247089031,1.8766732475314276,13,4,2
205,1.674787247089031,1.8766732475314276,13,4,2
206,1.674787247089031,1.8766732475314276,13,4,2
207,1.674787247089031,1.8766732475314276,13,4,2
208,1.674787247089031,1.8766732475314276,13,4,2
209,1.674787247089031,1.8766732475314276,13,4,2
210,1.674787247089031,1.8766732475314276,13,4,2
211,1.674787247089031,1.8766732475314276,13,4,2
212,1.674787247089031,1.8766732475314276,13,4,2
213,1.674787247089031,1.8766732475314276,13,4,2
214,1.674787247089031,1.8766732475314276,13,4,2
215,1.674787247089031,1.8766732475314276,13,4,2
216,1.674787247089031,1.8766732475314276,13,4,2
217,1.674787247089031,1.8766732475314276,13,4,2
218,1.674787247089031,1.8766732475314276,13,4,2
219,1.674787247089031,1.8766732475314276,13,4,2
220,1.674787247089031,1.8766732475314276,14,4,1
