No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.070803816701546,1.0907203907203906,8,4,3
1,1.070803816701546,1.0907203907203906,8,4,3
2,1.070803816701546,1.0907203907203906,8,4,3
3,1.0780043769483556,1.102816921640451,4,9,6
4,1.0780043769483556,1.102816921640451,4,9,6
5,1.1306203433664028,1.1577610302928552,4,9,6
6,1.1306203433664028,1.1577610302928552,4,9,6
7,1.1524306174498622,1.1805363616335196,4,9,6
8,1.1638910142848682,1.1947925368978,4,10,4
9,1.1638910142848682,1.1947925368978,4,10,4
10,1.243769292420672,1.2774423617619495,4,10,5
11,1.243769292420672,1.2774423617619495,4,10,5
12,1.2699830499906095,1.30557891475613,4,11,5
13,1.2699830499906095,1.30557891475613,4,11,5
14,1.2699830499906095,1.30557891475613,4,11,5
15,1.5306384825531874,1.5777677840770858,4,9,3
16,1.5306384825531874,1.5777677840770858,4,9,3
17,1.5306384825531874,1.5777677840770858,4,9,3
18,1.5306384825531874,1.5777677840770858,4,9,3
19,1.5306384825531874,1.5777677840770858,4,9,3
20,1.5306384825531874,1.5777677840770858,4,9,3
21,1.5306384825531874,1.5777677840770858,4,9,3
22,1.5306384825531874,1.5777677840770858,4,9,3
23,1.5306384825531874,1.5777677840770858,4,9,3
24,1.5306384825531874,1.5777677840770858,4,9,3
25,1.5306384825531874,1.5777677840770858,4,9,3
26,1.5306384825531874,1.5777677840770858,4,9,3
27,1.5306384825531874,1.5777677840770858,4,9,3
28,1.5306384825531874,1.5777677840770858,4,9,3
29,1.5306384825531874,1.5777677840770858,4,9,3
30,1.5306384825531874,1.5777677840770858,4,9,3
31,1.5306384825531874,1.5777677840770858,4,9,3
32,1.5306384825531874,1.5777677840770858,4,9,3
33,1.5306384825531874,1.5777677840770858,4,9,3
34,1.5306384825531874,1.5777677840770858,4,9,3
35,1.5306384825531874,1.5777677840770858,4,9,3
36,1.5306384825531874,1.5777677840770858,4,9,3
37,1.5306384825531874,1.5777677840770858,4,9,3
38,1.5306384825531874,1.5777677840770858,4,9,3
39,1.5306384825531874,1.5777677840770858,4,9,3
40,1.5306384825531874,1.5777677840770858,4,9,3
41,1.5306384825531874,1.5777677840770858,4,9,3
42,1.5306384825531874,1.5777677840770858,4,9,3
43,1.5306384825531874,1.5777677840770858,4,9,3
44,1.5306384825531874,1.5777677840770858,4,9,3
45,1.5306384825531874,1.5777677840770858,4,9,3
46,1.5306384825531874,1.5777677840770858,4,9,3
47,1.5306384825531874,1.5777677840770858,4,9,3
48,1.5872740723039973,1.6376722692512165,4,10,3
49,1.5872740723039973,1.6376722692512165,4,10,3
50,1.5872740723039973,1.6376722692512165,4,10,3
51,1.5872740723039973,1.6376722692512165,4,10,3
52,1.5872740723039973,1.6376722692512165,4,10,3
53,1.5872740723039973,1.6376722692512165,4,10,3
54,1.5872740723039973,1.6376722692512165,4,10,3
55,1.5872740723039973,1.6376722692512165,4,10,3
56,1.5872740723039973,1.6376722692512165,4,10,3
57,1.5872740723039973,1.6376722692512165,4,10,3
58,1.5872740723039973,1.6376722692512165,4,10,3
59,1.5872740723039973,1.6376722692512165,4,10,3
60,1.5872740723039973,1.6376722692512165,4,10,3
61,1.5872740723039973,1.6376722692512165,4,10,3
62,1.5872740723039973,1.6376722692512165,4,10,3
63,1.5872740723039973,1.6376722692512165,4,10,3
64,1.5872740723039973,1.6376722692512165,4,10,3
65,1.5872740723039973,1.6376722692512165,4,10,3
66,1.5872740723039973,1.6376722692512165,4,10,3
67,1.5872740723039973,1.6376722692512165,4,10,3
68,1.5872740723039973,1.6376722692512165,4,10,3
69,1.5872740723039973,1.6376722692512165,4,10,3
70,1.5872740723039973,1.6376722692512165,4,10,3
71,1.5872740723039973,1.6376722692512165,4,10,3
72,1.5872740723039973,1.6376722692512165,4,10,3
73,1.5872740723039973,1.6376722692512165,4,10,3
74,1.5872740723039973,1.6376722692512165,4,10,3
75,1.5872740723039973,1.6376722692512165,4,10,3
76,1.5872740723039973,1.6376722692512165,4,10,3
77,1.5872740723039973,1.6376722692512165,4,10,3
78,1.5872740723039973,1.6376722692512165,4,10,3
79,1.5872740723039973,1.6376722692512165,4,10,3
80,1.5872740723039973,1.6376722692512165,4,10,3
81,1.5872740723039973,1.6376722692512165,4,10,3
82,1.5872740723039973,1.6376722692512165,4,10,3
83,1.5872740723039973,1.6376722692512165,4,10,3
84,1.5872740723039973,1.6376722692512165,4,10,3
85,1.5872740723039973,1.6376722692512165,4,10,3
86,1.5872740723039973,1.6376722692512165,4,10,3
87,1.5872740723039973,1.6376722692512165,4,10,3
88,1.5872740723039973,1.6376722692512165,4,10,3
89,1.5872740723039973,1.6376722692512165,4,10,3
90,1.621111565113974,1.6730069976244393,4,10,3
91,1.621111565113974,1.6730069976244393,4,10,3
92,1.621111565113974,1.6730069976244393,4,10,3
93,1.621111565113974,1.6730069976244393,4,10,3
94,1.621111565113974,1.6730069976244393,4,10,3
95,1.621111565113974,1.6730069976244393,4,10,3
96,1.649322145402715,1.702465834818776,4,10,3
97,1.649322145402715,1.702465834818776,4,10,3
98,1.649322145402715,1.702465834818776,4,10,3
99,1.649322145402715,1.702465834818776,4,10,3
100,1.649322145402715,1.702465834818776,4,10,3
101,1.649322145402715,1.702465834818776,4,10,3
102,1.649322145402715,1.702465834818776,4,10,3
103,1.673694203399349,1.7286791970336275,4,11,3
104,1.673694203399349,1.7286791970336275,4,11,3
105,1.673694203399349,1.7286791970336275,4,11,3
106,1.673694203399349,1.7286791970336275,4,11,3
107,1.673694203399349,1.7286791970336275,4,11,3
108,1.673694203399349,1.7286791970336275,4,11,3
109,1.673694203399349,1.7286791970336275,4,11,3
110,1.673694203399349,1.7286791970336275,4,11,3
111,1.673694203399349,1.7286791970336275,4,11,3
112,1.673694203399349,1.7286791970336275,4,11,3
113,1.673694203399349,1.7286791970336275,4,11,3
114,1.673694203399349,1.7286791970336275,4,11,3
115,1.673694203399349,1.7286791970336275,4,11,3
116,1.673694203399349,1.7286791970336275,4,11,3
117,1.673694203399349,1.7286791970336275,4,11,3
118,1.673694203399349,1.7286791970336275,4,11,3
119,1.673694203399349,1.7286791970336275,4,11,3
120,1.673694203399349,1.7286791970336275,4,11,3
121,1.673694203399349,1.7286791970336275,4,11,3
122,1.673694203399349,1.7286791970336275,4,11,3
123,1.673694203399349,1.7286791970336275,4,11,3
124,1.673694203399349,1.7286791970336275,4,11,3
125,1.673694203399349,1.7286791970336275,4,11,3
126,1.673694203399349,1.7286791970336275,4,11,3
127,1.673694203399349,1.7286791970336275,4,11,3
128,1.6937369926079429,1.7503717297195558,4,12,3
129,1.6937369926079429,1.7503717297195558,4,12,3
130,1.6937369926079429,1.7503717297195558,4,12,3
131,1.6937369926079429,1.7503717297195558,4,12,3
132,1.6937369926079429,1.7503717297195558,4,12,3
133,1.6937369926079429,1.7503717297195558,4,12,3
134,1.6937369926079429,1.7503717297195558,4,12,3
135,1.6937369926079429,1.7503717297195558,4,12,3
136,1.6937369926079429,1.7503717297195558,4,12,3
137,1.6937369926079429,1.7503717297195558,4,12,3
138,1.6937369926079429,1.7503717297195558,4,12,3
139,1.6937369926079429,1.7503717297195558,4,12,3
140,1.6937369926079429,1.7503717297195558,4,12,3
141,1.6937369926079429,1.7503717297195558,4,12,3
142,1.6937369926079429,1.7503717297195558,4,12,3
143,1.6937369926079429,1.7503717297195558,4,12,3
144,1.6937369926079429,1.7503717297195558,4,12,3
145,1.6937369926079429,1.7503717297195558,4,12,3
146,1.6937369926079429,1.7503717297195558,4,12,3
147,1.6937369926079429,1.7503717297195558,4,12,3
148,1.6937369926079429,1.7503717297195558,4,12,3
