No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.9798163604828192,1.0662409804259636,4,10,9
1,0.9798163604828192,1.0662409804259636,4,10,9
2,1.0348890746695263,1.1241728039178054,7,6,5
3,1.0348890746695263,1.1241728039178054,7,6,5
4,1.1638775680427444,1.360958466453674,3,31,3
5,1.1638775680427444,1.360958466453674,3,31,3
6,1.1638775680427444,1.360958466453674,3,31,3
7,1.1638775680427444,1.360958466453674,3,31,3
8,1.1638775680427444,1.360958466453674,3,31,3
9,1.1638775680427444,1.360958466453674,3,31,3
10,1.1638775680427444,1.360958466453674,3,31,3
11,1.1638775680427444,1.360958466453674,3,31,3
12,1.1638775680427444,1.360958466453674,3,31,3
13,1.1638775680427444,1.360958466453674,3,31,3
14,1.1638775680427444,1.360958466453674,3,31,3
15,1.1638775680427444,1.360958466453674,3,31,3
16,1.1638775680427444,1.360958466453674,3,31,3
17,1.1638775680427444,1.360958466453674,3,31,3
18,1.1638775680427444,1.360958466453674,3,31,3
19,1.1638775680427444,1.360958466453674,3,31,3
20,1.1638775680427444,1.360958466453674,3,31,3
21,1.1638775680427444,1.360958466453674,3,31,3
22,1.1638775680427444,1.360958466453674,3,31,3
23,1.1638775680427444,1.360958466453674,3,31,3
24,1.1638775680427444,1.360958466453674,3,31,3
25,1.1638775680427444,1.360958466453674,3,31,3
26,1.2679029373763557,1.4296175534991324,8,14,2
27,1.2679029373763557,1.4296175534991324,8,14,2
28,1.3579758860536641,1.508166119594691,11,6,2
29,1.4288396174106879,1.6009479065825818,9,7,2
30,1.4288396174106879,1.6009479065825818,9,7,2
31,1.4288396174106879,1.6009479065825818,9,7,2
32,1.4288396174106879,1.6009479065825818,9,7,2
33,1.470544441831981,1.6508578801078695,9,7,2
34,1.470544441831981,1.6508578801078695,9,7,2
35,1.470544441831981,1.6508578801078695,9,7,2
36,1.470544441831981,1.6508578801078695,9,7,2
37,1.470544441831981,1.6508578801078695,9,7,2
38,1.470544441831981,1.6508578801078695,9,7,2
