,mq,No. Clus,Max clus,Min clus
0,2.0888323540972507,8,5,1
1,2.0888323540972507,8,5,1
2,1.8969391489891911,9,4,1
3,1.8601985906969087,9,4,1
4,1.8266110000555278,9,3,2
5,1.8185319240302418,9,4,1
6,1.81388616328692,9,3,1
7,1.8066139639415502,9,3,1
8,1.7868233618233615,8,5,2
9,1.7612634996355925,7,5,2
10,1.7024026496852585,10,3,2
11,1.7155533136041612,8,5,1
12,1.7035752956854906,9,3,2
13,1.7010623476140718,10,3,1
14,1.6926078551078552,10,3,1
15,1.6883780332056193,7,8,2
16,1.6784542580274286,9,3,2
17,1.6698276632254767,9,4,1
18,1.650258842332013,9,3,1
19,1.6288596971355591,10,3,1
20,1.5874788583509514,8,5,1
21,1.5632133428235377,9,3,2
22,1.5786631632374473,8,5,2
23,1.5426092622901133,10,4,1
24,1.5406002554278415,10,3,1
25,1.512007328183799,9,3,1
26,1.4896257426842134,9,3,2
27,1.480045167118338,10,3,1
28,1.4691730874489495,10,4,1
29,1.4378824476650562,10,3,2
30,1.4378824476650562,10,3,2
31,1.432653434703477,10,4,1
32,1.4317340067340067,9,5,1
33,1.3885623476140718,11,3,1
34,1.3722673893405601,10,3,1
35,1.3547505521743695,8,5,1
36,1.3439885222381636,10,3,1
37,1.3268743896025843,10,3,2
38,1.2427913098644807,9,4,1
39,1.2267118337850045,8,6,1
40,1.23389581169955,6,9,1
41,1.1925446998722862,6,10,2
42,1.0986068637444784,3,11,3
43,1.0835538747303453,7,7,2
44,1.054285099052541,7,8,1
45,1.0503135024788568,4,15,3
46,1.0400770127172316,3,17,3
47,1.0137132023599915,5,14,2
