No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.021835134741686,1.0437362637362637,4,6,6
1,1.170381327210367,1.201782705350948,6,6,2
2,1.4678745855328117,1.511012785841161,8,5,2
3,1.4678745855328117,1.511012785841161,8,5,2
4,1.4678745855328117,1.511012785841161,8,5,2
5,1.4678745855328117,1.511012785841161,8,5,2
6,1.4678745855328117,1.511012785841161,8,5,2
7,1.4678745855328117,1.511012785841161,8,5,2
8,1.4678745855328117,1.511012785841161,8,5,2
9,1.4678745855328117,1.511012785841161,8,5,2
10,1.4678745855328117,1.511012785841161,8,5,2
11,1.4853504237397042,1.5293614610252981,8,5,2
12,1.563971308557647,1.6098280374596163,10,4,1
13,1.563971308557647,1.6098280374596163,10,4,1
14,1.563971308557647,1.6098280374596163,10,4,1
15,1.563971308557647,1.6098280374596163,10,4,1
16,1.6068721588756116,1.6559121143299644,9,5,2
17,1.6068721588756116,1.6559121143299644,9,5,2
18,1.6068721588756116,1.6559121143299644,9,5,2
19,1.666591733579771,1.7196549327794206,8,5,2
20,1.666591733579771,1.7196549327794206,8,5,2
21,1.666591733579771,1.7196549327794206,8,5,2
22,1.666591733579771,1.7196549327794206,8,5,2
23,1.666591733579771,1.7196549327794206,8,5,2
24,1.666591733579771,1.7196549327794206,8,5,2
25,1.666591733579771,1.7196549327794206,8,5,2
26,1.666591733579771,1.7196549327794206,8,5,2
27,1.666591733579771,1.7196549327794206,8,5,2
28,1.666591733579771,1.7196549327794206,8,5,2
29,1.666591733579771,1.7196549327794206,8,5,2
30,1.666591733579771,1.7196549327794206,8,5,2
31,1.666591733579771,1.7196549327794206,8,5,2
32,1.666591733579771,1.7196549327794206,8,5,2
33,1.666591733579771,1.7196549327794206,8,5,2
34,1.693441789888122,1.745764968194636,9,4,2
35,1.693441789888122,1.745764968194636,9,4,2
36,1.693441789888122,1.745764968194636,9,4,2
37,1.693441789888122,1.745764968194636,9,4,2
38,1.693441789888122,1.745764968194636,9,4,2
39,1.693441789888122,1.745764968194636,9,4,2
40,1.693441789888122,1.745764968194636,9,4,2
41,1.693441789888122,1.745764968194636,9,4,2
42,1.693441789888122,1.745764968194636,9,4,2
43,1.693441789888122,1.745764968194636,9,4,2
44,1.693441789888122,1.745764968194636,9,4,2
45,1.693441789888122,1.745764968194636,9,4,2
46,1.693441789888122,1.745764968194636,9,4,2
47,1.693441789888122,1.745764968194636,9,4,2
48,1.693441789888122,1.745764968194636,9,4,2
49,1.693441789888122,1.745764968194636,9,4,2
50,1.693441789888122,1.745764968194636,9,4,2
51,1.693441789888122,1.745764968194636,9,4,2
52,1.693441789888122,1.745764968194636,9,4,2
53,1.693441789888122,1.745764968194636,9,4,2
54,1.693441789888122,1.745764968194636,9,4,2
55,1.693441789888122,1.745764968194636,9,4,2
56,1.693441789888122,1.745764968194636,9,4,2
57,1.693441789888122,1.745764968194636,9,4,2
58,1.693441789888122,1.745764968194636,9,4,2
59,1.693441789888122,1.745764968194636,9,4,2
60,1.693441789888122,1.745764968194636,9,4,2
61,1.693441789888122,1.745764968194636,9,4,2
62,1.693441789888122,1.745764968194636,9,4,2
63,1.7198667879713998,1.7745503005093797,9,5,2
64,1.7198667879713998,1.7745503005093797,9,5,2
65,1.7198667879713998,1.7745503005093797,9,5,2
66,1.7198667879713998,1.7745503005093797,9,5,2
67,1.7198667879713998,1.7745503005093797,9,5,2
68,1.7198667879713998,1.7745503005093797,9,5,2
69,1.7198667879713998,1.7745503005093797,9,5,2
70,1.7198667879713998,1.7745503005093797,9,5,2
71,1.7198667879713998,1.7745503005093797,9,5,2
72,1.7198667879713998,1.7745503005093797,9,5,2
73,1.7198667879713998,1.7745503005093797,9,5,2
74,1.7198667879713998,1.7745503005093797,9,5,2
75,1.7198667879713998,1.7745503005093797,9,5,2
76,1.7198667879713998,1.7745503005093797,9,5,2
77,1.7198667879713998,1.7745503005093797,9,5,2
78,1.7198667879713998,1.7745503005093797,9,5,2
79,1.7198667879713998,1.7745503005093797,9,5,2
80,1.7198667879713998,1.7745503005093797,9,5,2
81,1.7198667879713998,1.7745503005093797,9,5,2
82,1.7198667879713998,1.7745503005093797,9,5,2
83,1.7198667879713998,1.7745503005093797,9,5,2
84,1.7198667879713998,1.7745503005093797,9,5,2
