,mq,No. Clus,Max clus,Min clus
0,2.175757575757576,6,4,3
1,2.175757575757576,6,4,3
2,2.175757575757576,6,4,3
3,2.036363636363636,6,4,3
4,2.036363636363636,6,4,3
5,2.0122850122850124,5,7,3
6,1.9790513833992094,6,4,3
7,1.9790513833992094,6,4,3
8,1.9790513833992094,6,4,3
9,1.9549242424242426,6,4,3
10,1.9549242424242426,6,4,3
11,1.9549242424242426,6,4,3
12,1.9059163059163058,6,4,3
13,1.9059163059163058,6,4,3
14,1.8646464646464644,6,5,2
15,1.7725829725829727,6,4,3
16,1.7725829725829727,6,4,3
17,1.7725829725829727,6,4,3
18,1.7725829725829727,6,4,3
19,1.7725829725829727,6,4,3
20,1.7725829725829727,6,4,3
21,1.7725829725829727,6,4,3
22,1.7665223665223664,6,4,3
23,1.7665223665223664,6,4,3
24,1.7665223665223664,6,4,3
25,1.7600713012477718,6,5,2
26,1.7474747474747474,5,6,3
27,1.7474747474747474,5,6,3
28,1.7474747474747474,5,6,3
29,1.7474747474747474,5,6,3
30,1.7241805813234383,4,10,3
31,1.629906204906205,6,5,3
32,1.629906204906205,6,5,3
33,1.621590909090909,6,4,3
34,1.589835164835165,5,5,3
35,1.6118506493506493,4,10,3
36,1.5800696035990156,7,4,1
37,1.4925925925925925,3,8,4
38,1.482099187362345,7,3,2
39,1.3803617157490398,3,13,3
