No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.2946323909085211,1.332509534706331,6,4,3
1,1.318564976486868,1.3620381515118356,3,7,6
2,1.3660379226631778,1.4136104636104636,5,6,2
3,1.4301496215104303,1.47993447993448,3,7,6
4,1.4301496215104303,1.47993447993448,3,7,6
5,1.5729997458517557,1.6308647909195106,3,7,6
6,1.5738248990090806,1.6331507202474944,5,6,2
7,1.5738248990090806,1.6331507202474944,5,6,2
8,1.5738248990090806,1.6331507202474944,5,6,2
9,1.5738248990090806,1.6331507202474944,5,6,2
10,1.5899776961755838,1.6530453898874953,5,7,1
11,1.6598438211331097,1.724035224035224,5,6,2
12,1.7795714631578565,1.8533633549113424,5,7,1
13,1.7795714631578565,1.8533633549113424,5,7,1
14,1.7795714631578565,1.8533633549113424,5,7,1
15,1.7795714631578565,1.8533633549113424,5,7,1
16,1.7795714631578565,1.8533633549113424,5,7,1
17,1.7795714631578565,1.8533633549113424,5,7,1
18,1.7795714631578565,1.8533633549113424,5,7,1
19,1.7795714631578565,1.8533633549113424,5,7,1
20,1.7795714631578565,1.8533633549113424,5,7,1
21,1.7795714631578565,1.8533633549113424,5,7,1
22,1.7795714631578565,1.8533633549113424,5,7,1
23,1.7795714631578565,1.8533633549113424,5,7,1
24,1.7795714631578565,1.8533633549113424,5,7,1
25,1.7795714631578565,1.8533633549113424,5,7,1
26,1.7795714631578565,1.8533633549113424,5,7,1
27,1.7795714631578565,1.8533633549113424,5,7,1
28,1.7795714631578565,1.8533633549113424,5,7,1
29,1.7795714631578565,1.8533633549113424,5,7,1
30,1.7795714631578565,1.8533633549113424,5,7,1
31,1.7795714631578565,1.8533633549113424,5,7,1
32,1.7795714631578565,1.8533633549113424,5,7,1
33,1.7795714631578565,1.8533633549113424,5,7,1
34,1.7795714631578565,1.8533633549113424,5,7,1
35,1.7795714631578565,1.8533633549113424,5,7,1
36,1.7795714631578565,1.8533633549113424,5,7,1
37,1.7795714631578565,1.8533633549113424,5,7,1
38,1.8359698954532755,1.9129519129519128,5,7,1
39,1.8359698954532755,1.9129519129519128,5,7,1
40,1.8359698954532755,1.9129519129519128,5,7,1
41,1.8359698954532755,1.9129519129519128,5,7,1
42,1.8359698954532755,1.9129519129519128,5,7,1
43,1.8359698954532755,1.9129519129519128,5,7,1
44,1.8359698954532755,1.9129519129519128,5,7,1
45,1.8359698954532755,1.9129519129519128,5,7,1
46,1.8359698954532755,1.9129519129519128,5,7,1
47,1.8359698954532755,1.9129519129519128,5,7,1
48,1.8359698954532755,1.9129519129519128,5,7,1
49,1.8359698954532755,1.9129519129519128,5,7,1
50,1.8359698954532755,1.9129519129519128,5,7,1
51,1.8359698954532755,1.9129519129519128,5,7,1
