No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.9402949611310917,1.0527027027027027,3,7,6
1,1.0122137922434196,1.1165339562398386,7,3,2
2,1.0242293613743372,1.1608108108108108,3,7,6
3,1.219293101649836,1.3832535885167465,7,3,2
4,1.221343648918372,1.414695423623995,3,7,6
5,1.2750778472669513,1.4767052767052768,5,5,3
6,1.297710118809589,1.5346565199506377,4,7,2
7,1.3722325042412473,1.5946409911927153,6,4,2
8,1.506131092862032,1.7671033314511575,6,4,2
9,1.506131092862032,1.7671033314511575,6,4,2
10,1.506131092862032,1.7671033314511575,6,4,2
11,1.506131092862032,1.7671033314511575,6,4,2
12,1.506131092862032,1.7671033314511575,6,4,2
13,1.5434584012917836,1.8295815295815294,5,5,2
14,1.5434584012917836,1.8295815295815294,5,5,2
15,1.5434584012917836,1.8295815295815294,5,5,2
16,1.5885082828647397,1.8732057416267942,6,5,3
17,1.5885082828647397,1.8732057416267942,6,5,3
18,1.5885082828647397,1.8732057416267942,6,5,3
19,1.5885082828647397,1.8732057416267942,6,5,3
20,1.6246493010762986,1.9125554528031308,6,4,3
21,1.662627668245185,1.9614718614718614,6,4,3
22,1.7178300400596136,2.0541734480353404,5,6,3
23,1.7178300400596136,2.0541734480353404,5,6,3
24,1.7178300400596136,2.0541734480353404,5,6,3
25,1.7178300400596136,2.0541734480353404,5,6,3
26,1.7178300400596136,2.0541734480353404,5,6,3
27,1.764742367505921,2.092996324804105,6,4,3
28,1.764742367505921,2.092996324804105,6,4,3
29,1.764742367505921,2.092996324804105,6,4,3
30,1.764742367505921,2.092996324804105,6,4,3
31,1.764742367505921,2.092996324804105,6,4,3
32,1.764742367505921,2.092996324804105,6,4,3
33,1.764742367505921,2.092996324804105,6,4,3
34,1.764742367505921,2.092996324804105,6,4,3
35,1.764742367505921,2.092996324804105,6,4,3
36,1.764742367505921,2.092996324804105,6,4,3
37,1.764742367505921,2.092996324804105,6,4,3
38,1.764742367505921,2.092996324804105,6,4,3
39,1.764742367505921,2.092996324804105,6,4,3
40,1.764742367505921,2.092996324804105,6,4,3
41,1.7683618059221948,2.1048583662714098,6,4,2
42,1.8538459733197028,2.20776240667545,6,4,3
43,1.8538459733197028,2.20776240667545,6,4,3
44,1.8538459733197028,2.20776240667545,6,4,3
45,1.8538459733197028,2.20776240667545,6,4,3
46,1.8538459733197028,2.20776240667545,6,4,3
47,1.8538459733197028,2.20776240667545,6,4,3
48,1.8538459733197028,2.20776240667545,6,4,3
49,1.8538459733197028,2.20776240667545,6,4,3
50,1.8538459733197028,2.20776240667545,6,4,3
51,1.8538459733197028,2.20776240667545,6,4,3
52,1.8538459733197028,2.20776240667545,6,4,3
53,1.8538459733197028,2.20776240667545,6,4,3
54,1.8538459733197028,2.20776240667545,6,4,3
55,1.8538459733197028,2.20776240667545,6,4,3
56,1.8538459733197028,2.20776240667545,6,4,3
57,1.8538459733197028,2.20776240667545,6,4,3
58,1.8538459733197028,2.20776240667545,6,4,3
59,1.8538459733197028,2.20776240667545,6,4,3
60,1.8538459733197028,2.20776240667545,6,4,3
61,1.8538459733197028,2.20776240667545,6,4,3
62,1.8538459733197028,2.20776240667545,6,4,3
63,1.8538459733197028,2.20776240667545,6,4,3
64,1.8538459733197028,2.20776240667545,6,4,3
65,1.8538459733197028,2.20776240667545,6,4,3
66,1.8538459733197028,2.20776240667545,6,4,3
67,1.8538459733197028,2.20776240667545,6,4,3
68,1.8538459733197028,2.20776240667545,6,4,3
69,1.8538459733197028,2.20776240667545,6,4,3
70,1.8538459733197028,2.20776240667545,6,4,3
71,1.8538459733197028,2.20776240667545,6,4,3
72,1.8538459733197028,2.20776240667545,6,4,3
73,1.8538459733197028,2.20776240667545,6,4,3
74,1.8538459733197028,2.20776240667545,6,4,3
75,1.8538459733197028,2.20776240667545,6,4,3
76,1.8538459733197028,2.20776240667545,6,4,3
77,1.8538459733197028,2.20776240667545,6,4,3
78,1.8538459733197028,2.20776240667545,6,4,3
79,1.8538459733197028,2.20776240667545,6,4,3
80,1.8538459733197028,2.20776240667545,6,4,3
81,1.8538459733197028,2.20776240667545,6,4,3
82,1.8538459733197028,2.20776240667545,6,4,3
83,1.8538459733197028,2.20776240667545,6,4,3
84,1.8538459733197028,2.20776240667545,6,4,3
85,1.8538459733197028,2.20776240667545,6,4,3
86,1.8538459733197028,2.20776240667545,6,4,3
87,1.8538459733197028,2.20776240667545,6,4,3
88,1.8538459733197028,2.20776240667545,6,4,3
89,1.8538459733197028,2.20776240667545,6,4,3
90,1.8538459733197028,2.20776240667545,6,4,3
91,1.8538459733197028,2.20776240667545,6,4,3
92,1.8538459733197028,2.20776240667545,6,4,3
93,1.8538459733197028,2.20776240667545,6,4,3
94,1.8538459733197028,2.20776240667545,6,4,3
95,1.8538459733197028,2.20776240667545,6,4,3
96,1.8538459733197028,2.20776240667545,6,4,3
97,1.8538459733197028,2.20776240667545,6,4,3
98,1.8538459733197028,2.20776240667545,6,4,3
99,1.8538459733197028,2.20776240667545,6,4,3
100,1.8538459733197028,2.20776240667545,6,4,3
101,1.8538459733197028,2.20776240667545,6,4,3
102,1.8538459733197028,2.20776240667545,6,4,3
103,1.8538459733197028,2.20776240667545,6,4,3
104,1.8538459733197028,2.20776240667545,6,4,3
105,1.8538459733197028,2.20776240667545,6,4,3
106,1.8538459733197028,2.20776240667545,6,4,3
107,1.8538459733197028,2.20776240667545,6,4,3
108,1.8538459733197028,2.20776240667545,6,4,3
109,1.8538459733197028,2.20776240667545,6,4,3
110,1.8538459733197028,2.20776240667545,6,4,3
111,1.8538459733197028,2.20776240667545,6,4,3
112,1.8538459733197028,2.20776240667545,6,4,3
113,1.8538459733197028,2.20776240667545,6,4,3
114,1.8538459733197028,2.20776240667545,6,4,3
115,1.8538459733197028,2.20776240667545,6,4,3
116,1.8538459733197028,2.20776240667545,6,4,3
117,1.8538459733197028,2.20776240667545,6,4,3
118,1.8538459733197028,2.20776240667545,6,4,3
119,1.8538459733197028,2.20776240667545,6,4,3
120,1.8538459733197028,2.20776240667545,6,4,3
121,1.8538459733197028,2.20776240667545,6,4,3
122,1.8538459733197028,2.20776240667545,6,4,3
123,1.8538459733197028,2.20776240667545,6,4,3
124,1.8538459733197028,2.20776240667545,6,4,3
125,1.8538459733197028,2.20776240667545,6,4,3
126,1.8538459733197028,2.20776240667545,6,4,3
127,1.8538459733197028,2.20776240667545,6,4,3
128,1.8538459733197028,2.20776240667545,6,4,3
129,1.8538459733197028,2.20776240667545,6,4,3
130,1.8538459733197028,2.20776240667545,6,4,3
131,1.8538459733197028,2.20776240667545,6,4,3
132,1.8538459733197028,2.20776240667545,6,4,3
133,1.8538459733197028,2.20776240667545,6,4,3
134,1.8538459733197028,2.20776240667545,6,4,3
135,1.8538459733197028,2.20776240667545,6,4,3
136,1.8538459733197028,2.20776240667545,6,4,3
137,1.8538459733197028,2.20776240667545,6,4,3
138,1.8538459733197028,2.20776240667545,6,4,3
139,1.8538459733197028,2.20776240667545,6,4,3
140,1.8538459733197028,2.20776240667545,6,4,3
141,1.8538459733197028,2.20776240667545,6,4,3
142,1.8538459733197028,2.20776240667545,6,4,3
143,1.8538459733197028,2.20776240667545,6,4,3
144,1.8538459733197028,2.20776240667545,6,4,3
145,1.8538459733197028,2.20776240667545,6,4,3
146,1.8538459733197028,2.20776240667545,6,4,3
147,1.8538459733197028,2.20776240667545,6,4,3
148,1.8538459733197028,2.20776240667545,6,4,3
149,1.8538459733197028,2.20776240667545,6,4,3
150,1.8538459733197028,2.20776240667545,6,4,3
151,1.8538459733197028,2.20776240667545,6,4,3
152,1.8538459733197028,2.20776240667545,6,4,3
153,1.8538459733197028,2.20776240667545,6,4,3
154,1.8538459733197028,2.20776240667545,6,4,3
155,1.8538459733197028,2.20776240667545,6,4,3
156,1.8538459733197028,2.20776240667545,6,4,3
157,1.8538459733197028,2.20776240667545,6,4,3
158,1.8538459733197028,2.20776240667545,6,4,3
159,1.8538459733197028,2.20776240667545,6,4,3
160,1.8538459733197028,2.20776240667545,6,4,3
161,1.8538459733197028,2.20776240667545,6,4,3
162,1.8538459733197028,2.20776240667545,6,4,3
163,1.8538459733197028,2.20776240667545,6,4,3
164,1.8538459733197028,2.20776240667545,6,4,3
165,1.8538459733197028,2.20776240667545,6,4,3
166,1.8538459733197028,2.20776240667545,6,4,3
167,1.8538459733197028,2.20776240667545,6,4,3
168,1.8538459733197028,2.20776240667545,6,4,3
169,1.8538459733197028,2.20776240667545,6,4,3
170,1.8538459733197028,2.20776240667545,6,4,3
171,1.8538459733197028,2.20776240667545,6,4,3
172,1.8538459733197028,2.20776240667545,6,4,3
173,1.8538459733197028,2.20776240667545,6,4,3
174,1.8538459733197028,2.20776240667545,6,4,3
175,1.8538459733197028,2.20776240667545,6,4,3
176,1.8538459733197028,2.20776240667545,6,4,3
177,1.8538459733197028,2.20776240667545,6,4,3
178,1.8538459733197028,2.20776240667545,6,4,3
179,1.8538459733197028,2.20776240667545,6,4,3
180,1.8538459733197028,2.20776240667545,6,4,3
181,1.8538459733197028,2.20776240667545,6,4,3
182,1.8538459733197028,2.20776240667545,6,4,3
183,1.8538459733197028,2.20776240667545,6,4,3
184,1.8538459733197028,2.20776240667545,6,4,3
185,1.8538459733197028,2.20776240667545,6,4,3
186,1.8538459733197028,2.20776240667545,6,4,3
