,mq,No. Clus,Max clus,Min clus
0,1.9741350380885265,5,8,2
1,1.9741350380885265,5,8,2
2,1.9310985263670686,5,6,3
3,1.9310985263670686,5,6,3
4,1.924986646945232,5,7,3
5,1.9123395076080498,5,8,2
6,1.9087460454414726,5,7,3
7,1.9053884711779447,5,7,3
8,1.8862305439975342,5,8,2
9,1.8862305439975342,5,8,2
10,1.8831004687930877,5,7,2
11,1.8800162752848175,5,6,3
12,1.8800162752848175,5,6,3
13,1.8800162752848175,5,6,3
14,1.878240994936422,5,7,3
15,1.867543859649123,5,7,3
16,1.8629072681704262,5,6,4
17,1.860588765552446,5,8,3
18,1.860588765552446,5,8,3
19,1.8543062200956937,5,7,3
20,1.8521229021229022,5,7,3
21,1.831290181976681,5,7,3
22,1.821123321123321,5,8,3
23,1.8136070853462156,5,6,3
24,1.8047785547785549,5,7,3
25,1.807142857142857,5,9,2
26,1.8056401150008456,5,8,2
27,1.8047785547785549,5,7,3
28,1.8047785547785549,5,7,3
29,1.8056401150008456,5,8,2
30,1.8022952265984857,5,8,2
31,1.7934671297223892,5,7,2
32,1.7934671297223892,5,7,2
33,1.7893841747225208,5,7,3
34,1.7789764601880163,5,7,2
35,1.7764726264726265,5,8,3
36,1.7619642540695173,5,7,2
37,1.7619642540695173,5,7,2
38,1.7615241397021058,5,8,2
39,1.7461538461538462,5,7,3
40,1.7245605920444034,5,7,3
41,1.7226855016328702,5,6,3
42,1.7226855016328702,5,6,3
43,1.6931392931392932,5,9,2
44,1.692971887550201,5,8,2
45,1.6362239210065297,5,9,2
46,1.6183838383838385,5,7,2
47,1.556954563052124,5,6,2
48,1.5392592592592593,5,7,2
49,1.5243491837219563,5,8,2
