,mq,No. Clus,Max clus,Min clus
0,2.10698785443031,5,4,4
1,2.10698785443031,5,4,4
2,2.10698785443031,5,4,4
3,2.10698785443031,5,4,4
4,2.10698785443031,5,4,4
5,2.10698785443031,5,4,4
6,2.10698785443031,5,4,4
7,2.10698785443031,5,4,4
8,2.10698785443031,5,4,4
9,2.10698785443031,5,4,4
10,2.10698785443031,5,4,4
11,2.10698785443031,5,4,4
12,2.10698785443031,5,4,4
13,2.10698785443031,5,4,4
14,2.10698785443031,5,4,4
15,2.10698785443031,5,4,4
16,2.10698785443031,5,4,4
17,2.10698785443031,5,4,4
18,2.10698785443031,5,4,4
19,2.10698785443031,5,4,4
20,2.10698785443031,5,4,4
21,2.10698785443031,5,4,4
22,2.10698785443031,5,4,4
23,2.10698785443031,5,4,4
24,2.10698785443031,5,4,4
25,2.10698785443031,5,4,4
26,2.10698785443031,5,4,4
27,2.10698785443031,5,4,4
28,2.10698785443031,5,4,4
29,2.10698785443031,5,4,4
30,2.10698785443031,5,4,4
31,2.10698785443031,5,4,4
32,2.10698785443031,5,4,4
33,2.10698785443031,5,4,4
34,2.10698785443031,5,4,4
35,2.10698785443031,5,4,4
36,2.10698785443031,5,4,4
37,2.10698785443031,5,4,4
38,2.10698785443031,5,4,4
39,2.10698785443031,5,4,4
