,mq,No. Clus,Max clus,Min clus
0,1.906774227776881,15,7,2
1,1.906774227776881,15,7,2
2,1.8540447390499213,18,6,2
3,1.738670779501019,15,6,2
4,1.705687271255142,14,9,2
5,1.647079858366441,17,6,2
6,1.646304061267508,16,6,2
7,1.5744434930960385,20,4,2
8,1.5744434930960385,20,4,2
9,1.5744434930960385,20,4,2
10,1.5744434930960385,20,4,2
11,1.5744434930960385,20,4,2
12,1.5736676959971057,19,5,2
13,1.5308853974692194,21,4,2
14,1.5308853974692194,21,4,2
15,1.5417469091363358,17,9,2
16,1.5270012256124845,17,7,2
17,1.5262545960452987,19,4,2
18,1.519330120375275,11,25,2
19,1.514777695596656,20,5,2
20,1.519330120375275,11,25,2
21,1.5014363572743332,16,6,2
22,1.519330120375275,11,25,2
23,1.4989589795089306,15,10,2
24,1.49625891342964,17,6,2
25,1.480275972498029,18,4,2
26,1.4584950294028103,20,4,2
27,1.457390202297235,19,5,2
28,1.4082516943209316,20,4,2
29,1.4099926834037377,17,7,2
30,1.4205627451601732,9,32,2
31,1.4055942885967205,20,4,2
32,1.4089236168924506,13,14,2
33,1.3988770893065041,20,5,2
34,1.3943784286877148,20,4,2
35,1.386038419217793,19,4,2
36,1.3851287082485577,18,4,2
37,1.3845653800227002,19,6,2
38,1.3827576865412112,19,5,2
39,1.3642945409481082,18,5,2
40,1.368410129356269,15,16,2
41,1.3586182303891792,17,6,2
42,1.3613228976625502,15,12,2
43,1.3489572899196949,22,4,2
44,1.3493383380705664,18,7,2
45,1.346573815827266,20,4,2
46,1.3392369600512126,22,4,2
47,1.342477416088675,17,6,2
48,1.338171844978568,17,6,2
49,1.323668882744716,18,4,2
50,1.3239952390926675,17,9,2
51,1.3106975800685379,20,4,2
52,1.3123376113050476,16,6,2
53,1.2948435926263344,20,4,2
54,1.3098938500084807,15,17,2
55,1.2803632574929753,21,4,2
56,1.2926848737003362,12,18,2
57,1.2531705969339024,18,5,2
58,1.2911993486486855,7,31,2
59,1.2513515405422668,17,5,2
60,1.2907541663987867,5,46,2
61,1.2437645862090791,20,4,2
62,1.2688532409040019,4,49,2
63,1.2481069605176567,14,16,1
64,1.2376296506139381,14,20,2
65,1.239795839363672,15,23,2
66,1.2247404894045397,20,4,2
67,1.2062525320038582,18,5,2
68,1.2098724758737451,17,9,2
69,1.2096153610058291,17,13,2
70,1.2017245999795194,18,4,2
71,1.1982395796668373,13,15,2
72,1.1982395796668373,13,15,2
73,1.1723635255798623,22,4,2
74,1.1955594712953221,9,38,1
75,1.1870572759817244,14,17,2
76,1.1951064777091418,10,29,3
77,1.1641227681232238,22,4,2
78,1.1875488217090362,4,49,2
79,1.1831045666529971,12,14,2
80,1.1869660495163503,10,35,2
81,1.1408846498028342,20,4,2
82,1.1420651616294988,19,4,2
83,1.173555769802398,3,54,2
84,1.1418874829837988,18,5,2
85,1.1517922385071266,7,46,2
86,1.1225032368309344,20,4,2
87,1.1275562850687133,9,24,2
88,1.1229166022196186,19,4,2
89,1.1116800985529793,18,4,2
90,1.119864330216627,16,15,2
91,1.097494269011451,22,3,2
92,1.1191691397704118,6,38,2
93,1.058828168951672,20,5,2
94,1.1186038435834118,5,50,2
95,1.0717033465252357,14,20,2
96,1.0554073170706486,21,4,2
97,1.0493753166410476,17,14,2
98,1.0523861072596743,5,51,2
99,1.0333451556342514,5,27,3
100,1.0214479613170404,12,17,2
101,1.0188730556405403,20,8,2
102,1.0209268654387542,12,20,2
103,1.0126710605567413,18,11,2
104,1.0158672398232307,7,39,2
105,0.9826563077131172,19,5,2
106,1.0074530112668398,10,31,2
107,0.9687767551937572,14,19,2
108,0.992204698781609,9,41,2
109,0.967501473057122,10,23,2
110,0.935495580949423,20,5,2
111,0.9547449476321449,7,41,2
112,0.9114399209279713,20,4,2
113,0.903520742929702,16,18,1
114,0.8831400266407051,20,4,2
115,0.8979951461601242,13,21,2
116,0.8769115526189987,19,4,2
117,0.8720392073286435,11,34,2
118,0.8696356531726646,20,4,2
119,0.8650843914010463,22,4,2
