No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.069962865997694,1.0852648682527624,14,3,2
1,1.069962865997694,1.0852648682527624,14,3,2
2,1.0641014602219512,1.0867730438715673,6,6,3
3,1.0845239795041588,1.108862108862109,4,8,6
4,1.087878523840567,1.1116021909125358,5,7,5
5,1.1866190002658359,1.2147117189595065,4,8,7
6,1.1866190002658359,1.2147117189595065,4,8,7
7,1.1866190002658359,1.2147117189595065,4,8,7
8,1.1866190002658359,1.2147117189595065,4,8,7
9,1.1866190002658359,1.2147117189595065,4,8,7
10,1.1866190002658359,1.2147117189595065,4,8,7
11,1.1866190002658359,1.2147117189595065,4,8,7
12,1.2304202770439878,1.2612140006875208,4,8,6
13,1.2304202770439878,1.2612140006875208,4,8,6
14,1.2304202770439878,1.2612140006875208,4,8,6
15,1.2304202770439878,1.2612140006875208,4,8,6
16,1.2304202770439878,1.2612140006875208,4,8,6
17,1.2304202770439878,1.2612140006875208,4,8,6
18,1.2304202770439878,1.2612140006875208,4,8,6
19,1.2304202770439878,1.2612140006875208,4,8,6
20,1.2304202770439878,1.2612140006875208,4,8,6
21,1.2304202770439878,1.2612140006875208,4,8,6
22,1.260247951544371,1.2961759529348054,3,12,6
23,1.260247951544371,1.2961759529348054,3,12,6
24,1.260247951544371,1.2961759529348054,3,12,6
25,1.260247951544371,1.2961759529348054,3,12,6
26,1.260247951544371,1.2961759529348054,3,12,6
27,1.260247951544371,1.2961759529348054,3,12,6
28,1.3740636592326791,1.4173164392462638,3,13,4
29,1.3740636592326791,1.4173164392462638,3,13,4
30,1.3740636592326791,1.4173164392462638,3,13,4
31,1.3740636592326791,1.4173164392462638,3,13,4
32,1.4056121922124558,1.4502609262883235,3,13,4
33,1.4056121922124558,1.4502609262883235,3,13,4
34,1.4056121922124558,1.4502609262883235,3,13,4
35,1.4201736988973812,1.4654667480170835,3,13,4
36,1.4201736988973812,1.4654667480170835,3,13,4
37,1.4201736988973812,1.4654667480170835,3,13,4
38,1.4201736988973812,1.4654667480170835,3,13,4
39,1.4201736988973812,1.4654667480170835,3,13,4
40,1.4201736988973812,1.4654667480170835,3,13,4
41,1.4480545639461218,1.4945812807881773,3,13,4
42,1.4480545639461218,1.4945812807881773,3,13,4
43,1.4480545639461218,1.4945812807881773,3,13,4
44,1.4480545639461218,1.4945812807881773,3,13,4
45,1.4480545639461218,1.4945812807881773,3,13,4
46,1.4480545639461218,1.4945812807881773,3,13,4
47,1.4480545639461218,1.4945812807881773,3,13,4
48,1.4480545639461218,1.4945812807881773,3,13,4
49,1.4480545639461218,1.4945812807881773,3,13,4
50,1.4480545639461218,1.4945812807881773,3,13,4
51,1.4480545639461218,1.4945812807881773,3,13,4
52,1.4480545639461218,1.4945812807881773,3,13,4
