No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.009485285632066,1.0326474463303108,4,5,5
1,1.1711886967520753,1.1992551566080978,8,3,2
2,1.4640850867061155,1.5157894736842104,5,6,3
3,1.4640850867061155,1.5157894736842104,5,6,3
4,1.7334258129019606,1.8017793138760883,5,6,2
5,1.7334258129019606,1.8017793138760883,5,6,2
6,1.7334258129019606,1.8017793138760883,5,6,2
7,1.7334258129019606,1.8017793138760883,5,6,2
8,1.7334258129019606,1.8017793138760883,5,6,2
9,1.7334258129019606,1.8017793138760883,5,6,2
10,1.7334258129019606,1.8017793138760883,5,6,2
11,1.795106173507692,1.8655344655344654,5,5,2
12,1.795106173507692,1.8655344655344654,5,5,2
13,1.795106173507692,1.8655344655344654,5,5,2
14,1.795106173507692,1.8655344655344654,5,5,2
15,1.795106173507692,1.8655344655344654,5,5,2
16,1.795106173507692,1.8655344655344654,5,5,2
17,1.795106173507692,1.8655344655344654,5,5,2
18,1.795106173507692,1.8655344655344654,5,5,2
19,1.795106173507692,1.8655344655344654,5,5,2
20,1.795106173507692,1.8655344655344654,5,5,2
21,1.795106173507692,1.8655344655344654,5,5,2
22,1.795106173507692,1.8655344655344654,5,5,2
23,1.795106173507692,1.8655344655344654,5,5,2
24,1.8504183750226422,1.9197330447330447,7,4,2
25,1.8504183750226422,1.9197330447330447,7,4,2
26,1.8504183750226422,1.9197330447330447,7,4,2
27,1.8504183750226422,1.9197330447330447,7,4,2
28,1.8504183750226422,1.9197330447330447,7,4,2
29,1.8504183750226422,1.9197330447330447,7,4,2
30,1.8504183750226422,1.9197330447330447,7,4,2
31,1.8504183750226422,1.9197330447330447,7,4,2
32,1.8504183750226422,1.9197330447330447,7,4,2
33,1.8504183750226422,1.9197330447330447,7,4,2
34,1.8504183750226422,1.9197330447330447,7,4,2
35,1.8504183750226422,1.9197330447330447,7,4,2
36,1.8504183750226422,1.9197330447330447,7,4,2
37,1.8504183750226422,1.9197330447330447,7,4,2
38,1.8504183750226422,1.9197330447330447,7,4,2
39,1.8504183750226422,1.9197330447330447,7,4,2
40,1.8504183750226422,1.9197330447330447,7,4,2
41,1.8504183750226422,1.9197330447330447,7,4,2
42,1.8504183750226422,1.9197330447330447,7,4,2
43,1.8504183750226422,1.9197330447330447,7,4,2
44,1.8504183750226422,1.9197330447330447,7,4,2
45,1.8504183750226422,1.9197330447330447,7,4,2
46,1.8504183750226422,1.9197330447330447,7,4,2
47,1.8504183750226422,1.9197330447330447,7,4,2
48,1.8504183750226422,1.9197330447330447,7,4,2
49,1.8504183750226422,1.9197330447330447,7,4,2
50,1.8504183750226422,1.9197330447330447,7,4,2
51,1.8504183750226422,1.9197330447330447,7,4,2
52,1.8650455720238153,1.9394299221664952,6,6,2
53,1.8650455720238153,1.9394299221664952,6,6,2
54,1.8650455720238153,1.9394299221664952,6,6,2
55,1.8650455720238153,1.9394299221664952,6,6,2
56,1.8650455720238153,1.9394299221664952,6,6,2
57,1.8650455720238153,1.9394299221664952,6,6,2
58,1.8650455720238153,1.9394299221664952,6,6,2
59,1.8650455720238153,1.9394299221664952,6,6,2
60,1.8650455720238153,1.9394299221664952,6,6,2
61,1.8650455720238153,1.9394299221664952,6,6,2
62,1.8650455720238153,1.9394299221664952,6,6,2
63,1.8650455720238153,1.9394299221664952,6,6,2
64,1.8650455720238153,1.9394299221664952,6,6,2
65,1.8650455720238153,1.9394299221664952,6,6,2
66,1.8650455720238153,1.9394299221664952,6,6,2
67,1.8650455720238153,1.9394299221664952,6,6,2
68,1.8650455720238153,1.9394299221664952,6,6,2
69,1.8650455720238153,1.9394299221664952,6,6,2
70,1.8650455720238153,1.9394299221664952,6,6,2
71,1.8650455720238153,1.9394299221664952,6,6,2
72,1.8650455720238153,1.9394299221664952,6,6,2
73,1.8650455720238153,1.9394299221664952,6,6,2
74,1.8650455720238153,1.9394299221664952,6,6,2
75,1.8650455720238153,1.9394299221664952,6,6,2
76,1.8650455720238153,1.9394299221664952,6,6,2
77,1.8650455720238153,1.9394299221664952,6,6,2
78,1.8650455720238153,1.9394299221664952,6,6,2
79,1.8650455720238153,1.9394299221664952,6,6,2
80,1.8650455720238153,1.9394299221664952,6,6,2
81,1.8650455720238153,1.9394299221664952,6,6,2
82,1.8650455720238153,1.9394299221664952,6,6,2
83,1.8650455720238153,1.9394299221664952,6,6,2
84,1.8650455720238153,1.9394299221664952,6,6,2
85,1.8650455720238153,1.9394299221664952,6,6,2
86,1.8650455720238153,1.9394299221664952,6,6,2
87,1.8650455720238153,1.9394299221664952,6,6,2
88,1.8650455720238153,1.9394299221664952,6,6,2
89,1.8650455720238153,1.9394299221664952,6,6,2
90,1.8650455720238153,1.9394299221664952,6,6,2
91,1.8650455720238153,1.9394299221664952,6,6,2
92,1.8650455720238153,1.9394299221664952,6,6,2
93,1.8650455720238153,1.9394299221664952,6,6,2
94,1.8650455720238153,1.9394299221664952,6,6,2
95,1.8650455720238153,1.9394299221664952,6,6,2
96,1.8650455720238153,1.9394299221664952,6,6,2
97,1.8650455720238153,1.9394299221664952,6,6,2
98,1.8650455720238153,1.9394299221664952,6,6,2
99,1.8650455720238153,1.9394299221664952,6,6,2
