No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.0643209043235307,1.0893845285149633,3,8,8
1,1.0643209043235307,1.0893845285149633,3,8,8
2,1.2005803589593573,1.2386926798691502,4,9,2
3,1.2728007202906277,1.3113985281167944,5,7,2
4,1.3657384591425203,1.4068970189701897,6,6,2
5,1.3830137499383208,1.425035130331202,7,7,2
6,1.4775237251810995,1.5242654400228213,6,6,2
7,1.4775237251810995,1.5242654400228213,6,6,2
8,1.4775237251810995,1.5242654400228213,6,6,2
9,1.6328817192387557,1.6957070707070707,5,13,2
10,1.6328817192387557,1.6957070707070707,5,13,2
11,1.6328817192387557,1.6957070707070707,5,13,2
12,1.6328817192387557,1.6957070707070707,5,13,2
13,1.6531868120389663,1.713904723805714,6,11,2
14,1.6531868120389663,1.713904723805714,6,11,2
15,1.6531868120389663,1.713904723805714,6,11,2
16,1.6531868120389663,1.713904723805714,6,11,2
17,1.6531868120389663,1.713904723805714,6,11,2
18,1.6531868120389663,1.713904723805714,6,11,2
19,1.6531868120389663,1.713904723805714,6,11,2
20,1.6941482104824186,1.7517093125666343,6,6,2
21,1.6941482104824186,1.7517093125666343,6,6,2
22,1.6941482104824186,1.7517093125666343,6,6,2
23,1.6941482104824186,1.7517093125666343,6,6,2
24,1.6941482104824186,1.7517093125666343,6,6,2
25,1.6941482104824186,1.7517093125666343,6,6,2
26,1.6941482104824186,1.7517093125666343,6,6,2
27,1.6941482104824186,1.7517093125666343,6,6,2
28,1.6941482104824186,1.7517093125666343,6,6,2
29,1.6941482104824186,1.7517093125666343,6,6,2
30,1.6941482104824186,1.7517093125666343,6,6,2
31,1.6941482104824186,1.7517093125666343,6,6,2
32,1.6941482104824186,1.7517093125666343,6,6,2
33,1.6902148726036672,1.7527821640724865,4,10,3
34,1.6904598816711451,1.7613636363636362,4,17,2
35,1.6904598816711451,1.7613636363636362,4,17,2
36,1.6904598816711451,1.7613636363636362,4,17,2
37,1.6904598816711451,1.7613636363636362,4,17,2
38,1.6904598816711451,1.7613636363636362,4,17,2
39,1.7064237571004788,1.7625169092027053,7,5,2
40,1.7064237571004788,1.7625169092027053,7,5,2
41,1.7064237571004788,1.7625169092027053,7,5,2
42,1.7064237571004788,1.7625169092027053,7,5,2
43,1.7064237571004788,1.7625169092027053,7,5,2
44,1.7064237571004788,1.7625169092027053,7,5,2
45,1.7064237571004788,1.7625169092027053,7,5,2
46,1.7064237571004788,1.7625169092027053,7,5,2
47,1.7064237571004788,1.7625169092027053,7,5,2
48,1.7064237571004788,1.7625169092027053,7,5,2
49,1.7064237571004788,1.7625169092027053,7,5,2
50,1.7064237571004788,1.7625169092027053,7,5,2
51,1.7064237571004788,1.7625169092027053,7,5,2
52,1.7064237571004788,1.7625169092027053,7,5,2
53,1.7064237571004788,1.7625169092027053,7,5,2
54,1.7094715793482154,1.7646764277507327,7,4,2
55,1.7094715793482154,1.7646764277507327,7,4,2
56,1.7094715793482154,1.7646764277507327,7,4,2
57,1.7094715793482154,1.7646764277507327,7,4,2
58,1.7094715793482154,1.7646764277507327,7,4,2
