No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.120732539643899,1.192086469801634,5,18,17
1,1.2465413988565386,1.3410422777316762,9,18,1
2,1.2465413988565386,1.3410422777316762,9,18,1
3,1.2465413988565386,1.3410422777316762,9,18,1
4,1.3020407933889466,1.4045197625931047,13,25,2
5,1.3251575330614276,1.4351404673313168,7,26,2
6,1.3251575330614276,1.4351404673313168,7,26,2
7,1.3251575330614276,1.4351404673313168,7,26,2
8,1.3314362524500896,1.439456546938944,10,25,2
9,1.383694558849578,1.495238493397654,10,22,3
10,1.383694558849578,1.495238493397654,10,22,3
11,1.4744291541025383,1.6022231636447533,10,29,2
12,1.506160639601329,1.6221479050930208,15,11,2
13,1.506160639601329,1.6221479050930208,15,11,2
14,1.506160639601329,1.6221479050930208,15,11,2
15,1.5848809056629358,1.7122949276026678,14,13,2
16,1.5921364266813427,1.7170264067236691,16,9,1
17,1.7744258789419876,1.921066618659331,17,11,2
18,1.7744258789419876,1.921066618659331,17,11,2
19,1.800345745566362,1.9500792412427783,17,11,2
20,1.800345745566362,1.9500792412427783,17,11,2
21,1.800345745566362,1.9500792412427783,17,11,2
22,1.800345745566362,1.9500792412427783,17,11,2
23,1.800345745566362,1.9500792412427783,17,11,2
24,1.800345745566362,1.9500792412427783,17,11,2
25,1.800345745566362,1.9500792412427783,17,11,2
26,1.800345745566362,1.9500792412427783,17,11,2
27,1.800345745566362,1.9500792412427783,17,11,2
28,1.800345745566362,1.9500792412427783,17,11,2
29,1.8137205485732542,1.9772530962898542,11,23,2
30,1.8786087108786058,2.0363246279641363,17,9,2
31,1.8786087108786058,2.0363246279641363,17,9,2
32,1.8786087108786058,2.0363246279641363,17,9,2
33,1.8786087108786058,2.0363246279641363,17,9,2
34,2.052469156417375,2.230930084917488,17,8,1
35,2.052469156417375,2.230930084917488,17,8,1
36,2.0727873739346063,2.246893130252176,25,6,1
37,2.0727873739346063,2.246893130252176,25,6,1
38,2.0727873739346063,2.246893130252176,25,6,1
39,2.0727873739346063,2.246893130252176,25,6,1
40,2.0727873739346063,2.246893130252176,25,6,1
41,2.0727873739346063,2.246893130252176,25,6,1
42,2.0727873739346063,2.246893130252176,25,6,1
43,2.0727873739346063,2.246893130252176,25,6,1
44,2.0727873739346063,2.246893130252176,25,6,1
45,2.0727873739346063,2.246893130252176,25,6,1
46,2.11878661150768,2.299058946360296,23,6,2
47,2.1289176605978675,2.315144509181719,20,10,2
48,2.1289176605978675,2.315144509181719,20,10,2
49,2.1289176605978675,2.315144509181719,20,10,2
50,2.1289176605978675,2.315144509181719,20,10,2
51,2.1289176605978675,2.315144509181719,20,10,2
52,2.1289176605978675,2.315144509181719,20,10,2
53,2.1289176605978675,2.315144509181719,20,10,2
54,2.1289176605978675,2.315144509181719,20,10,2
55,2.1289176605978675,2.315144509181719,20,10,2
56,2.1289176605978675,2.315144509181719,20,10,2
57,2.1289176605978675,2.315144509181719,20,10,2
58,2.1289176605978675,2.315144509181719,20,10,2
59,2.1289176605978675,2.315144509181719,20,10,2
60,2.1289176605978675,2.315144509181719,20,10,2
61,2.208169582075768,2.395039360314229,27,4,2
62,2.208169582075768,2.395039360314229,27,4,2
63,2.208169582075768,2.395039360314229,27,4,2
64,2.208169582075768,2.395039360314229,27,4,2
65,2.249901634509221,2.439717015201344,30,4,2
66,2.249901634509221,2.439717015201344,30,4,2
67,2.249901634509221,2.439717015201344,30,4,2
68,2.249901634509221,2.439717015201344,30,4,2
69,2.249901634509221,2.439717015201344,30,4,2
70,2.249901634509221,2.439717015201344,30,4,2
71,2.249901634509221,2.439717015201344,30,4,2
72,2.249901634509221,2.439717015201344,30,4,2
73,2.249901634509221,2.439717015201344,30,4,2
74,2.2719993732428465,2.4637734999750642,31,4,2
75,2.2719993732428465,2.4637734999750642,31,4,2
76,2.2719993732428465,2.4637734999750642,31,4,2
77,2.2719993732428465,2.4637734999750642,31,4,2
78,2.3031202584384367,2.5013195421251435,28,5,2
79,2.3031202584384367,2.5013195421251435,28,5,2
80,2.3031202584384367,2.5013195421251435,28,5,2
81,2.3031202584384367,2.5013195421251435,28,5,2
82,2.3031202584384367,2.5013195421251435,28,5,2
83,2.3031202584384367,2.5013195421251435,28,5,2
84,2.3031202584384367,2.5013195421251435,28,5,2
85,2.3031202584384367,2.5013195421251435,28,5,2
86,2.3031202584384367,2.5013195421251435,28,5,2
87,2.3031202584384367,2.5013195421251435,28,5,2
88,2.3031202584384367,2.5013195421251435,28,5,2
89,2.3789064949930747,2.583436769071723,31,4,2
90,2.3789064949930747,2.583436769071723,31,4,2
91,2.7013533453538314,2.9430020382036792,33,3,1
92,2.7013533453538314,2.9430020382036792,33,3,1
93,2.7013533453538314,2.9430020382036792,33,3,1
94,2.7013533453538314,2.9430020382036792,33,3,1
95,2.7013533453538314,2.9430020382036792,33,3,1
96,2.7013533453538314,2.9430020382036792,33,3,1
97,2.7013533453538314,2.9430020382036792,33,3,1
98,2.7013533453538314,2.9430020382036792,33,3,1
99,2.7013533453538314,2.9430020382036792,33,3,1
100,2.7013533453538314,2.9430020382036792,33,3,1
101,2.7013533453538314,2.9430020382036792,33,3,1
102,2.7013533453538314,2.9430020382036792,33,3,1
103,2.7013533453538314,2.9430020382036792,33,3,1
104,2.739724559642552,2.9859517020410835,33,3,1
105,2.739724559642552,2.9859517020410835,33,3,1
106,2.739724559642552,2.9859517020410835,33,3,1
107,2.739724559642552,2.9859517020410835,33,3,1
108,2.906810239302404,3.1743299366944533,33,5,1
109,2.906810239302404,3.1743299366944533,33,5,1
110,2.906810239302404,3.1743299366944533,33,5,1
111,2.906810239302404,3.1743299366944533,33,5,1
112,2.906810239302404,3.1743299366944533,33,5,1
113,2.906810239302404,3.1743299366944533,33,5,1
114,2.906810239302404,3.1743299366944533,33,5,1
115,2.906810239302404,3.1743299366944533,33,5,1
