,mq,No. Clus,Max clus,Min clus
0,2.0494873484003917,6,5,2
1,2.0494873484003917,6,5,2
2,2.0494873484003917,6,5,2
3,2.0494873484003917,6,5,2
4,2.0442898432028866,5,7,3
5,2.0442898432028866,5,7,3
6,1.8880687681771273,6,4,3
7,1.8851516840647276,7,4,2
8,1.8851516840647273,7,4,2
9,1.8851516840647273,7,4,2
10,1.8295454545454546,5,6,3
11,1.8295454545454546,5,6,3
12,1.8272850122850124,4,7,3
13,1.8272850122850124,4,7,3
14,1.8272850122850124,4,7,3
15,1.8272850122850124,4,7,3
16,1.8014844913932135,6,5,2
17,1.7215229215229217,7,3,2
18,1.7215229215229217,7,3,2
19,1.7215229215229217,7,3,2
20,1.7215229215229215,7,3,2
21,1.68629005069955,5,6,3
22,1.694191919191919,4,11,3
23,1.6741589307378781,6,5,2
24,1.6457292707292708,5,9,2
25,1.6109453412084989,7,3,2
26,1.6109453412084989,7,3,2
27,1.6165898111550285,7,4,2
28,1.5831376424087424,6,4,2
29,1.558673469387755,3,10,3
30,1.5575618825618824,7,3,2
31,1.5575618825618824,7,3,2
32,1.5575618825618824,7,3,2
33,1.5335858585858586,7,5,1
34,1.5305555555555557,6,6,2
35,1.5169477581242288,7,4,2
36,1.4468463682859967,7,3,2
37,1.4472222222222222,3,15,2
38,1.3758169934640523,3,7,6
39,1.35298671916319,7,4,2
