No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.8940698354841805,1.0157894736842106,3,5,4
1,0.9285243509302046,1.063467492260062,3,5,4
2,0.9285243509302046,1.063467492260062,3,5,4
3,0.9285243509302046,1.063467492260062,3,5,4
4,1.0273158916483442,1.2001748251748252,3,5,4
5,1.0927123033833148,1.2906701141995258,3,5,4
6,1.0927123033833148,1.2906701141995258,3,5,4
7,1.0927123033833148,1.2906701141995258,3,5,4
8,1.0927123033833148,1.2906701141995258,3,5,4
9,1.0927123033833148,1.2906701141995258,3,5,4
10,1.0927123033833148,1.2906701141995258,3,5,4
11,1.0927123033833148,1.2906701141995258,3,5,4
12,1.0927123033833148,1.2906701141995258,3,5,4
13,1.0927123033833148,1.2906701141995258,3,5,4
14,1.0927123033833148,1.2906701141995258,3,5,4
15,1.0927123033833148,1.2906701141995258,3,5,4
16,1.0927123033833148,1.2906701141995258,3,5,4
17,1.0927123033833148,1.2906701141995258,3,5,4
18,1.0927123033833148,1.2906701141995258,3,5,4
19,1.0927123033833148,1.2906701141995258,3,5,4
20,1.0927123033833148,1.2906701141995258,3,5,4
21,1.0927123033833148,1.2906701141995258,3,5,4
22,1.0927123033833148,1.2906701141995258,3,5,4
23,1.0927123033833148,1.2906701141995258,3,5,4
24,1.0927123033833148,1.2906701141995258,3,5,4
25,1.0927123033833148,1.2906701141995258,3,5,4
26,1.0927123033833148,1.2906701141995258,3,5,4
27,1.0927123033833148,1.2906701141995258,3,5,4
28,1.0927123033833148,1.2906701141995258,3,5,4
29,1.0927123033833148,1.2906701141995258,3,5,4
30,1.0927123033833148,1.2906701141995258,3,5,4
31,1.0927123033833148,1.2906701141995258,3,5,4
32,1.0927123033833148,1.2906701141995258,3,5,4
33,1.0927123033833148,1.2906701141995258,3,5,4
34,1.0927123033833148,1.2906701141995258,3,5,4
35,1.0927123033833148,1.2906701141995258,3,5,4
36,1.0927123033833148,1.2906701141995258,3,5,4
37,1.0927123033833148,1.2906701141995258,3,5,4
38,1.0927123033833148,1.2906701141995258,3,5,4
39,1.0927123033833148,1.2906701141995258,3,5,4
40,1.0927123033833148,1.2906701141995258,3,5,4
41,1.0927123033833148,1.2906701141995258,3,5,4
42,1.0927123033833148,1.2906701141995258,3,5,4
43,1.0927123033833148,1.2906701141995258,3,5,4
44,1.0927123033833148,1.2906701141995258,3,5,4
45,1.0927123033833148,1.2906701141995258,3,5,4
46,1.0927123033833148,1.2906701141995258,3,5,4
47,1.0927123033833148,1.2906701141995258,3,5,4
48,1.0927123033833148,1.2906701141995258,3,5,4
49,1.0927123033833148,1.2906701141995258,3,5,4
50,1.0927123033833148,1.2906701141995258,3,5,4
51,1.0927123033833148,1.2906701141995258,3,5,4
52,1.0927123033833148,1.2906701141995258,3,5,4
53,1.0927123033833148,1.2906701141995258,3,5,4
54,1.0927123033833148,1.2906701141995258,3,5,4
55,1.0927123033833148,1.2906701141995258,3,5,4
56,1.0927123033833148,1.2906701141995258,3,5,4
57,1.0927123033833148,1.2906701141995258,3,5,4
58,1.0927123033833148,1.2906701141995258,3,5,4
59,1.0927123033833148,1.2906701141995258,3,5,4
60,1.0927123033833148,1.2906701141995258,3,5,4
61,1.0927123033833148,1.2906701141995258,3,5,4
62,1.0927123033833148,1.2906701141995258,3,5,4
63,1.0927123033833148,1.2906701141995258,3,5,4
64,1.0927123033833148,1.2906701141995258,3,5,4
65,1.0927123033833148,1.2906701141995258,3,5,4
66,1.0927123033833148,1.2906701141995258,3,5,4
67,1.0927123033833148,1.2906701141995258,3,5,4
68,1.0927123033833148,1.2906701141995258,3,5,4
69,1.0927123033833148,1.2906701141995258,3,5,4
70,1.0927123033833148,1.2906701141995258,3,5,4
71,1.0927123033833148,1.2906701141995258,3,5,4
72,1.0927123033833148,1.2906701141995258,3,5,4
73,1.0927123033833148,1.2906701141995258,3,5,4
74,1.0927123033833148,1.2906701141995258,3,5,4
75,1.0927123033833148,1.2906701141995258,3,5,4
76,1.0927123033833148,1.2906701141995258,3,5,4
77,1.0927123033833148,1.2906701141995258,3,5,4
78,1.0927123033833148,1.2906701141995258,3,5,4
79,1.0927123033833148,1.2906701141995258,3,5,4
80,1.0927123033833148,1.2906701141995258,3,5,4
81,1.0927123033833148,1.2906701141995258,3,5,4
82,1.0927123033833148,1.2906701141995258,3,5,4
83,1.0927123033833148,1.2906701141995258,3,5,4
84,1.0927123033833148,1.2906701141995258,3,5,4
85,1.0927123033833148,1.2906701141995258,3,5,4
86,1.0927123033833148,1.2906701141995258,3,5,4
87,1.0927123033833148,1.2906701141995258,3,5,4
88,1.0927123033833148,1.2906701141995258,3,5,4
89,1.0927123033833148,1.2906701141995258,3,5,4
90,1.0927123033833148,1.2906701141995258,3,5,4
91,1.0927123033833148,1.2906701141995258,3,5,4
92,1.0927123033833148,1.2906701141995258,3,5,4
93,1.0927123033833148,1.2906701141995258,3,5,4
94,1.0927123033833148,1.2906701141995258,3,5,4
95,1.0927123033833148,1.2906701141995258,3,5,4
