,mq,No. Clus,Max clus,Min clus
0,1.9180581323438466,5,14,2
1,1.893233082706767,5,13,2
2,1.893233082706767,5,13,2
3,1.893233082706767,5,13,2
4,1.893233082706767,5,13,2
5,1.893233082706767,5,13,2
6,1.893233082706767,5,13,2
7,1.893233082706767,5,13,2
8,1.893233082706767,5,13,2
9,1.893233082706767,5,13,2
10,1.893233082706767,5,13,2
11,1.893233082706767,5,13,2
12,1.893233082706767,5,13,2
13,1.893233082706767,5,13,2
14,1.893233082706767,5,13,2
15,1.893233082706767,5,13,2
16,1.893233082706767,5,13,2
17,1.893233082706767,5,13,2
18,1.893233082706767,5,13,2
19,1.893233082706767,5,13,2
20,1.893233082706767,5,13,2
21,1.893233082706767,5,13,2
22,1.893233082706767,5,13,2
23,1.893233082706767,5,13,2
24,1.893233082706767,5,13,2
25,1.893233082706767,5,13,2
26,1.893233082706767,5,13,2
27,1.893233082706767,5,13,2
28,1.893233082706767,5,13,2
29,1.893233082706767,5,13,2
30,1.893233082706767,5,13,2
31,1.893233082706767,5,13,2
32,1.893233082706767,5,13,2
33,1.893233082706767,5,13,2
34,1.893233082706767,5,13,2
35,1.893233082706767,5,13,2
36,1.893233082706767,5,13,2
37,1.8883384656580533,5,14,2
38,1.8883384656580533,5,14,2
39,1.8883384656580533,5,14,2
40,1.8883384656580533,5,14,2
41,1.8883384656580533,5,14,2
42,1.8883384656580533,5,14,2
43,1.8883384656580533,5,14,2
44,1.8621207851977084,5,12,2
45,1.8376364610541827,5,15,2
46,1.603298017771702,5,13,2
47,1.603298017771702,5,13,2
48,1.603298017771702,5,13,2
49,1.603298017771702,5,13,2
50,1.603298017771702,5,13,2
51,1.603298017771702,5,13,2
52,1.603298017771702,5,13,2
53,1.603298017771702,5,13,2
54,1.5744223724992956,5,12,2
55,1.5040421851087897,5,13,2
56,1.5040421851087897,5,13,2
57,1.5040421851087897,5,13,2
58,1.5040421851087897,5,13,2
59,1.5040421851087897,5,13,2
