,mq,No. Clus,Max clus,Min clus
0,2.7685599521980415,19,22,1
1,1.9553319571051895,15,20,3
2,1.9553319571051895,15,20,3
3,1.9553319571051895,15,20,3
4,1.9393985367624402,9,46,3
5,1.9158343192709193,10,35,2
6,1.8289030757662974,12,23,3
7,1.803589009047785,9,55,2
8,1.774439948398787,19,18,2
9,1.755463466375604,16,17,3
10,1.7309773400014543,23,16,2
11,1.7309909138828894,12,54,1
12,1.7226239026534491,28,5,1
13,1.728830386878745,16,39,2
14,1.7130411649538937,8,56,3
15,1.7116131378146353,12,43,1
16,1.6972309724908845,18,14,2
17,1.6969677180911367,10,37,3
18,1.6941418950529241,20,14,2
19,1.6865557031777725,11,35,2
20,1.6843226291630724,9,46,3
21,1.6828211392576373,20,22,2
22,1.6812916023932751,10,39,3
23,1.6770472254909325,18,16,2
24,1.6760634674185662,9,35,3
25,1.6653491301488812,16,23,1
26,1.6615139127562257,14,21,1
27,1.6652924652647882,7,44,3
28,1.6570328493445363,13,30,3
29,1.6466365515679602,9,38,2
30,1.6464048285108661,21,11,3
31,1.6474930731284065,9,47,1
32,1.646343635783974,12,54,1
33,1.643527051692225,11,18,3
34,1.6405047338161862,16,32,1
35,1.6372794379712787,11,32,3
36,1.6339330415561077,8,32,3
37,1.630889398888413,9,53,3
38,1.6304935352735928,6,43,3
39,1.6261010165984486,6,68,3
40,1.6200255227880886,10,56,3
41,1.6164671084502589,12,37,3
42,1.6035349404765453,10,39,1
43,1.598137049081259,9,35,1
44,1.5971655034732162,11,31,3
45,1.5949957040033444,16,17,3
46,1.5948930502850414,9,43,3
47,1.5932032192284977,10,40,1
48,1.5839121307359993,8,33,3
49,1.5818554427048592,15,14,1
50,1.5688204647038575,15,33,2
51,1.5644834481452712,15,20,3
52,1.561961536881971,7,54,1
53,1.5610190284789365,18,21,3
54,1.5542890928205457,6,48,3
55,1.5495641389034134,28,4,2
56,1.5543500007014828,8,63,3
57,1.5503743958976317,11,31,1
58,1.548341854772669,12,26,3
59,1.545944538606808,19,13,3
60,1.54766847373062,11,29,3
61,1.547326007065231,10,23,2
62,1.54691640585488,11,43,1
63,1.546300707175881,5,38,3
64,1.540508838088725,13,33,2
65,1.5416357363328503,8,43,2
66,1.5374981635364817,17,23,3
67,1.539172331772166,7,58,3
68,1.5335487746485676,11,34,3
69,1.5297687115695844,19,11,2
70,1.5322446466955306,10,36,3
71,1.5320781094433593,9,63,3
72,1.5232240422530023,9,46,3
73,1.5205142843979642,13,14,3
74,1.5225026157712793,11,46,1
75,1.5129718358737285,16,17,3
76,1.5170308663746392,7,50,3
77,1.511096560018372,23,10,3
78,1.5148736858511727,9,28,3
79,1.5153670673745885,10,59,2
80,1.5088605340081238,11,23,2
81,1.5121047254035918,6,53,3
82,1.505733334059447,7,23,3
83,1.5075428678272067,13,44,2
84,1.5075428678272067,13,44,2
85,1.5056156353106533,13,38,1
86,1.5012830771500798,14,23,1
87,1.4970780814378863,7,47,1
88,1.494044425023555,10,23,2
89,1.4923932102452795,13,23,3
90,1.4910743074414046,13,38,3
91,1.4818854878567578,27,6,2
92,1.4889751663180286,9,47,1
93,1.478534375175053,23,21,2
94,1.4803508277304014,5,63,3
95,1.4747005919086673,13,28,2
96,1.4730659675692397,17,23,2
97,1.4674622107686088,12,17,3
98,1.4709744623735599,4,61,3
99,1.4671167892018848,7,55,2
100,1.463171931002716,11,56,2
101,1.4547954146926751,23,11,3
102,1.4602740503721146,13,43,2
103,1.4556839619993254,17,15,2
104,1.4602491180785901,9,59,2
105,1.4504185493004016,19,18,2
106,1.4552286798065965,11,56,2
107,1.441483463094385,15,22,1
108,1.4449250670674585,7,46,3
109,1.4373336987615635,24,6,2
110,1.4392891457880996,18,27,3
111,1.4411381746642693,11,54,3
112,1.4373336987615635,24,6,2
113,1.4361974857470436,9,29,3
114,1.4332594026403398,13,19,3
115,1.427577409935662,12,34,3
116,1.4223914457194158,6,60,3
117,1.4161774722464244,22,21,2
118,1.4100504026363647,19,11,3
119,1.4085593869594566,28,4,2
120,1.4127741640243747,11,60,2
121,1.4102182807933474,13,29,2
122,1.402423623912188,11,16,3
123,1.4023229231054226,15,18,1
124,1.400454260512029,9,45,3
125,1.4003914240668314,8,54,2
126,1.388272108462054,22,11,1
127,1.388476301995214,4,68,3
128,1.3840651028709257,17,37,2
129,1.3812498657456083,12,20,2
130,1.3835445639331612,12,51,3
131,1.3779542890157699,10,21,3
132,1.3747129805813239,17,14,3
133,1.3749409678268913,8,53,3
134,1.3716498538101622,14,48,1
135,1.3577347656598882,13,21,1
136,1.3560738610433776,10,33,2
137,1.346108906424007,4,79,3
138,1.3407727916035876,24,6,1
139,1.333962079793733,18,15,1
140,1.3439850431134004,4,76,3
141,1.3324879971711594,29,4,2
142,1.3356791932933878,9,60,3
143,1.3311322078373573,6,35,1
144,1.3300019825086946,5,33,3
145,1.328227629065583,5,59,3
146,1.3278421028188538,8,41,3
147,1.3188444530429837,9,53,2
148,1.3155024414991707,13,27,3
149,1.302165418806294,15,15,2
150,1.308220889716653,8,60,1
151,1.3070925599965353,3,44,3
152,1.3049981192597022,3,48,3
153,1.2869898724878728,4,46,3
154,1.2767081928531292,16,17,2
155,1.2650645816830492,26,12,2
156,1.2476118666856582,13,32,3
157,1.2447089479149818,13,29,3
158,1.2373176678929063,26,6,2
159,1.230650298444329,7,23,3
160,1.2245456663371834,21,15,2
161,1.2116536548936832,23,11,2
162,1.2069827928508106,9,63,3
163,1.1975967830334588,17,18,3
164,1.1937202437637295,25,12,1
165,1.1871215457428113,7,50,3
166,1.1787242283043704,14,16,1
167,1.1569419659701463,18,31,1
168,1.1391909018037834,17,17,2
169,1.139504926979478,3,74,7
170,1.1370660396089844,15,12,1
171,1.1022899998295626,13,21,3
172,1.0594550688845168,24,13,2
173,1.0632313544711804,9,29,1
174,1.0466596975172402,18,14,3
175,1.0448800180227245,3,56,16
176,1.0359634146674457,4,70,2
177,1.0103347530163334,11,32,1
