No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.1096701065220074,1.1675008963888378,22,4,4
1,1.1096701065220074,1.1675008963888378,22,4,4
2,1.1420429887386516,1.220685357546452,12,21,6
3,1.1956593456289195,1.2759535349732725,15,15,4
4,1.1956593456289195,1.2759535349732725,15,15,4
5,1.1956593456289195,1.2759535349732725,15,15,4
6,1.2077654180252086,1.287470240772991,16,11,2
7,1.2094366516289567,1.2934086097571393,10,15,6
8,1.2342561852057643,1.3218675616526572,11,16,5
9,1.2342561852057643,1.3218675616526572,11,16,5
10,1.3635138736673174,1.4624805409523027,12,10,4
11,1.3670337659074714,1.479979506223799,12,28,2
12,1.3670337659074714,1.479979506223799,12,28,2
13,1.3670337659074714,1.479979506223799,12,28,2
14,1.3670337659074714,1.479979506223799,12,28,2
15,1.3670337659074714,1.479979506223799,12,28,2
16,1.3670337659074714,1.479979506223799,12,28,2
17,1.3670337659074714,1.479979506223799,12,28,2
18,1.3670337659074714,1.479979506223799,12,28,2
19,1.3670337659074714,1.479979506223799,12,28,2
20,1.3670337659074714,1.479979506223799,12,28,2
21,1.3670337659074714,1.479979506223799,12,28,2
22,1.3670337659074714,1.479979506223799,12,28,2
23,1.3670337659074714,1.479979506223799,12,28,2
24,1.3670337659074714,1.479979506223799,12,28,2
25,1.3670337659074714,1.479979506223799,12,28,2
26,1.3670337659074714,1.479979506223799,12,28,2
27,1.3670337659074714,1.479979506223799,12,28,2
28,1.3670337659074714,1.479979506223799,12,28,2
29,1.3670337659074714,1.479979506223799,12,28,2
30,1.3670337659074714,1.479979506223799,12,28,2
31,1.3670337659074714,1.479979506223799,12,28,2
32,1.3670337659074714,1.479979506223799,12,28,2
33,1.3670337659074714,1.479979506223799,12,28,2
34,1.3670337659074714,1.479979506223799,12,28,2
35,1.3670337659074714,1.479979506223799,12,28,2
36,1.3670337659074714,1.479979506223799,12,28,2
37,1.3670337659074714,1.479979506223799,12,28,2
38,1.3670337659074714,1.479979506223799,12,28,2
39,1.3670337659074714,1.479979506223799,12,28,2
40,1.3670337659074714,1.479979506223799,12,28,2
41,1.3670337659074714,1.479979506223799,12,28,2
42,1.3670337659074714,1.479979506223799,12,28,2
43,1.3670337659074714,1.479979506223799,12,28,2
44,1.3670337659074714,1.479979506223799,12,28,2
45,1.3670337659074714,1.479979506223799,12,28,2
46,1.3942215328611212,1.5090554068969866,8,22,2
47,1.3942215328611212,1.5090554068969866,8,22,2
48,1.3942215328611212,1.5090554068969866,8,22,2
49,1.3942215328611212,1.5090554068969866,8,22,2
50,1.3942215328611212,1.5090554068969866,8,22,2
51,1.3942215328611212,1.5090554068969866,8,22,2
52,1.3942215328611212,1.5090554068969866,8,22,2
53,1.3942215328611212,1.5090554068969866,8,22,2
54,1.3942215328611212,1.5090554068969866,8,22,2
55,1.3942215328611212,1.5090554068969866,8,22,2
56,1.3942215328611212,1.5090554068969866,8,22,2
57,1.3942215328611212,1.5090554068969866,8,22,2
58,1.3942215328611212,1.5090554068969866,8,22,2
59,1.3942215328611212,1.5090554068969866,8,22,2
60,1.3942215328611212,1.5090554068969866,8,22,2
61,1.3942215328611212,1.5090554068969866,8,22,2
62,1.4020523986240443,1.5178206507994256,8,22,2
63,1.4020523986240443,1.5178206507994256,8,22,2
64,1.4020523986240443,1.5178206507994256,8,22,2
65,1.4020523986240443,1.5178206507994256,8,22,2
66,1.4020523986240443,1.5178206507994256,8,22,2
67,1.4020523986240443,1.5178206507994256,8,22,2
68,1.4020523986240443,1.5178206507994256,8,22,2
69,1.4020523986240443,1.5178206507994256,8,22,2
70,1.4020523986240443,1.5178206507994256,8,22,2
71,1.4020523986240443,1.5178206507994256,8,22,2
72,1.4020523986240443,1.5178206507994256,8,22,2
73,1.4020523986240443,1.5178206507994256,8,22,2
74,1.4020523986240443,1.5178206507994256,8,22,2
75,1.4020523986240443,1.5178206507994256,8,22,2
76,1.4020523986240443,1.5178206507994256,8,22,2
77,1.4020523986240443,1.5178206507994256,8,22,2
78,1.4020523986240443,1.5178206507994256,8,22,2
79,1.4020523986240443,1.5178206507994256,8,22,2
80,1.4020523986240443,1.5178206507994256,8,22,2
81,1.4020523986240443,1.5178206507994256,8,22,2
82,1.4020523986240443,1.5178206507994256,8,22,2
83,1.4020523986240443,1.5178206507994256,8,22,2
84,1.4020523986240443,1.5178206507994256,8,22,2
85,1.4020523986240443,1.5178206507994256,8,22,2
86,1.4020523986240443,1.5178206507994256,8,22,2
87,1.4020523986240443,1.5178206507994256,8,22,2
88,1.4020523986240443,1.5178206507994256,8,22,2
89,1.4020523986240443,1.5178206507994256,8,22,2
90,1.4020523986240443,1.5178206507994256,8,22,2
91,1.4020523986240443,1.5178206507994256,8,22,2
