,mq,No. Clus,Max clus,Min clus
0,1.2976190476190474,3,6,2
1,1.2976190476190474,3,6,2
2,1.2976190476190474,3,6,2
3,1.2976190476190474,3,6,2
4,1.2976190476190474,3,6,2
5,1.2976190476190474,3,6,2
6,1.2976190476190474,3,6,2
7,1.2976190476190474,3,6,2
8,1.2976190476190474,3,6,2
9,1.2976190476190474,3,6,2
10,1.2976190476190474,3,6,2
11,1.2976190476190474,3,6,2
12,1.265647226173542,3,7,2
13,1.265647226173542,3,7,2
14,1.265647226173542,3,7,2
15,1.265647226173542,3,7,2
16,1.265647226173542,3,7,2
17,1.265647226173542,3,7,2
18,1.265647226173542,3,7,2
19,1.265647226173542,3,7,2
20,1.265647226173542,3,7,2
21,1.265647226173542,3,7,2
22,1.265647226173542,3,7,2
23,1.265647226173542,3,7,2
24,1.2512771392081738,3,6,2
25,1.2512771392081738,3,6,2
26,1.2512771392081738,3,6,2
27,1.2512771392081738,3,6,2
