No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.1497733806309867,1.2049317953476288,34,3,2
1,1.1497733806309867,1.2049317953476288,34,3,2
2,1.1497733806309867,1.2049317953476288,34,3,2
3,1.2454036333234186,1.3255317203020816,17,6,2
4,1.2454036333234186,1.3255317203020816,17,6,2
5,1.3110057564014101,1.427435549959085,6,37,2
6,1.3110057564014101,1.427435549959085,6,37,2
7,1.3110057564014101,1.427435549959085,6,37,2
8,1.3110057564014101,1.427435549959085,6,37,2
9,1.3110057564014101,1.427435549959085,6,37,2
10,1.3110057564014101,1.427435549959085,6,37,2
11,1.3110057564014101,1.427435549959085,6,37,2
12,1.3110057564014101,1.427435549959085,6,37,2
13,1.3110057564014101,1.427435549959085,6,37,2
14,1.3110057564014101,1.427435549959085,6,37,2
15,1.3110057564014101,1.427435549959085,6,37,2
16,1.3110057564014101,1.427435549959085,6,37,2
17,1.3110057564014101,1.427435549959085,6,37,2
18,1.3110057564014101,1.427435549959085,6,37,2
19,1.3110057564014101,1.427435549959085,6,37,2
20,1.3110057564014101,1.427435549959085,6,37,2
21,1.3110057564014101,1.427435549959085,6,37,2
22,1.3110057564014101,1.427435549959085,6,37,2
23,1.3110057564014101,1.427435549959085,6,37,2
24,1.38525352164219,1.5071527813529821,6,32,2
25,1.38525352164219,1.5071527813529821,6,32,2
26,1.38525352164219,1.5071527813529821,6,32,2
27,1.38525352164219,1.5071527813529821,6,32,2
28,1.38525352164219,1.5071527813529821,6,32,2
29,1.38525352164219,1.5071527813529821,6,32,2
30,1.38525352164219,1.5071527813529821,6,32,2
31,1.38525352164219,1.5071527813529821,6,32,2
32,1.38525352164219,1.5071527813529821,6,32,2
33,1.38525352164219,1.5071527813529821,6,32,2
34,1.38525352164219,1.5071527813529821,6,32,2
35,1.420426117384378,1.5356749039247883,8,17,1
36,1.420426117384378,1.5356749039247883,8,17,1
37,1.420426117384378,1.5356749039247883,8,17,1
38,1.420426117384378,1.5356749039247883,8,17,1
39,1.420426117384378,1.5356749039247883,8,17,1
40,1.420426117384378,1.5356749039247883,8,17,1
41,1.420426117384378,1.5356749039247883,8,17,1
42,1.420426117384378,1.5356749039247883,8,17,1
43,1.420426117384378,1.5356749039247883,8,17,1
44,1.420426117384378,1.5356749039247883,8,17,1
45,1.420426117384378,1.5356749039247883,8,17,1
