,mq,No. Clus,Max clus,Min clus
0,1.8083123165735582,12,5,1
1,1.5676940606751177,13,4,2
2,1.5409274935590727,13,4,1
3,1.510895489449302,14,3,2
4,1.5031410969491463,14,3,2
5,1.492349590903403,14,3,2
6,1.4810170221934928,13,3,2
7,1.4681470186278087,12,4,2
8,1.462468425966878,13,5,1
9,1.4386581620436765,13,4,2
10,1.431373214820733,14,5,1
11,1.407505412664273,10,8,2
12,1.3602588058714418,14,4,2
13,1.3605411191049015,13,4,2
14,1.3605411191049015,13,4,2
15,1.3605411191049015,13,4,2
16,1.346480166210449,13,4,2
17,1.311495405179616,13,4,2
18,1.3038973139062344,13,4,2
19,1.2779073561515708,13,3,2
20,1.2701979085645148,13,4,2
21,1.2684076699112987,13,5,1
22,1.2574853801169592,12,5,2
23,1.2398751114223439,13,3,2
24,1.2433501692724027,11,11,2
25,1.2398751114223439,13,3,2
26,1.234989902088606,12,5,2
27,1.234628237259816,13,4,2
28,1.237598492439115,12,6,1
29,1.2190965098113218,11,7,2
30,1.1996915998596394,15,3,1
31,1.2021115816890464,9,8,1
32,1.1876914199004636,10,9,2
33,1.180086755349913,12,6,2
34,1.1640923575908095,14,4,1
35,1.1710428030861468,13,8,1
36,1.1565207138980553,14,4,1
37,1.1476302258744406,9,15,2
38,1.144862623106838,14,3,2
39,1.1538813194654056,8,19,2
40,1.144862623106838,13,4,2
41,1.1432765067749588,14,5,1
42,1.1351132066604392,13,4,2
43,1.1358510770275476,12,4,2
44,1.122032662899536,13,4,2
45,1.1121126459559751,14,4,2
46,1.114467730956002,10,14,2
47,1.1055284202431048,10,8,1
48,1.1001359253990834,14,4,1
49,1.1061867103395875,8,13,2
50,1.101062990746924,11,8,1
51,1.0901837928153717,14,3,2
52,1.0938857812631229,8,13,2
53,1.0850340404483108,7,21,1
54,1.0751122003447784,9,16,2
55,1.0706995618760327,12,10,1
56,1.0798754365122223,3,24,2
57,1.0700555393739992,8,18,2
58,1.0646490074036703,8,12,2
59,1.0701006858310231,6,21,2
60,1.062112767795194,11,8,1
61,1.0565935214211077,8,11,1
62,1.0514443336533774,11,6,1
63,1.0295670995670994,12,5,2
64,1.0159376571141276,13,4,2
65,1.0140780688238316,12,8,1
66,1.0079805207712185,15,3,1
67,1.0146791507069561,8,18,2
68,0.994522584841103,10,12,2
69,0.9352757600215227,13,6,2
70,0.9782608695652174,3,34,1
71,0.9350226576542366,9,15,2
72,0.9204401418687133,11,9,1
73,0.8936067680445492,6,19,2
