No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.996585616511482,1.0170326643053915,3,10,9
1,1.0419546239260982,1.0644091517585494,3,10,9
2,1.0912884357926347,1.1174516648231188,3,11,8
3,1.0912884357926347,1.1174516648231188,3,11,8
4,1.1097974529266699,1.1375425593514765,3,12,8
5,1.1097974529266699,1.1375425593514765,3,12,8
6,1.1647960993992068,1.1926860957148817,4,8,6
7,1.1647960993992068,1.1926860957148817,4,8,6
8,1.1647960993992068,1.1926860957148817,4,8,6
9,1.1647960993992068,1.1926860957148817,4,8,6
10,1.1650727470505182,1.1960265587716568,3,12,7
11,1.1701100642228321,1.1982351919402467,4,8,6
12,1.1834689302944363,1.2121851588206305,4,8,6
13,1.2075039983741063,1.23804662004662,4,9,6
14,1.249626360623712,1.282795698924731,3,11,8
15,1.249626360623712,1.282795698924731,3,11,8
16,1.249626360623712,1.282795698924731,3,11,8
17,1.249626360623712,1.282795698924731,3,11,8
18,1.249626360623712,1.282795698924731,3,11,8
19,1.249626360623712,1.282795698924731,3,11,8
20,1.249626360623712,1.282795698924731,3,11,8
21,1.249626360623712,1.282795698924731,3,11,8
22,1.249626360623712,1.282795698924731,3,11,8
23,1.249626360623712,1.282795698924731,3,11,8
24,1.249626360623712,1.282795698924731,3,11,8
25,1.2704846553429,1.3053398214688539,3,11,7
26,1.2704846553429,1.3053398214688539,3,11,7
27,1.2704846553429,1.3053398214688539,3,11,7
28,1.2704846553429,1.3053398214688539,3,11,7
29,1.2860102393447033,1.3238410596026489,3,12,5
30,1.2860102393447033,1.3238410596026489,3,12,5
31,1.2860102393447033,1.3238410596026489,3,12,5
32,1.2903203632060154,1.3291047906703581,3,13,5
33,1.2903203632060154,1.3291047906703581,3,13,5
34,1.2903203632060154,1.3291047906703581,3,13,5
35,1.2903203632060154,1.3291047906703581,3,13,5
36,1.2968307067187688,1.3298000540478416,4,8,7
37,1.2968307067187688,1.3298000540478416,4,8,7
38,1.2968307067187688,1.3298000540478416,4,8,7
39,1.2968307067187688,1.3298000540478416,4,8,7
40,1.2968307067187688,1.3298000540478416,4,8,7
41,1.2968307067187688,1.3298000540478416,4,8,7
42,1.2968307067187688,1.3298000540478416,4,8,7
43,1.2968307067187688,1.3298000540478416,4,8,7
44,1.2968307067187688,1.3298000540478416,4,8,7
45,1.2968307067187688,1.3298000540478416,4,8,7
46,1.2968307067187688,1.3298000540478416,4,8,7
47,1.2968307067187688,1.3298000540478416,4,8,7
48,1.2968307067187688,1.3298000540478416,4,8,7
49,1.2968307067187688,1.3298000540478416,4,8,7
50,1.2968307067187688,1.3298000540478416,4,8,7
51,1.2968307067187688,1.3298000540478416,4,8,7
52,1.2968307067187688,1.3298000540478416,4,8,7
53,1.2968307067187688,1.3298000540478416,4,8,7
54,1.2968307067187688,1.3298000540478416,4,8,7
55,1.2968307067187688,1.3298000540478416,4,8,7
56,1.2968307067187688,1.3298000540478416,4,8,7
57,1.2968307067187688,1.3298000540478416,4,8,7
58,1.2968307067187688,1.3298000540478416,4,8,7
