No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.1401582336657294,1.1639064835873347,7,5,4
1,1.1401582336657294,1.1639064835873347,7,5,4
2,1.1401582336657294,1.1639064835873347,7,5,4
3,1.1401582336657294,1.1639064835873347,7,5,4
4,1.1575797993667003,1.1904907451880138,4,13,4
5,1.2576591654807954,1.29652419305841,5,14,2
6,1.2576591654807954,1.29652419305841,5,14,2
7,1.2576591654807954,1.29652419305841,5,14,2
8,1.2576591654807954,1.29652419305841,5,14,2
9,1.3135261104811946,1.3487599803389276,5,8,4
10,1.3135261104811946,1.3487599803389276,5,8,4
11,1.3135261104811946,1.3487599803389276,5,8,4
12,1.3135261104811946,1.3487599803389276,5,8,4
13,1.3135261104811946,1.3487599803389276,5,8,4
14,1.3135261104811946,1.3487599803389276,5,8,4
15,1.3135261104811946,1.3487599803389276,5,8,4
16,1.3135261104811946,1.3487599803389276,5,8,4
17,1.3135261104811946,1.3487599803389276,5,8,4
18,1.3135261104811946,1.3487599803389276,5,8,4
19,1.3135261104811946,1.3487599803389276,5,8,4
20,1.3135261104811946,1.3487599803389276,5,8,4
21,1.3135261104811946,1.3487599803389276,5,8,4
22,1.3135261104811946,1.3487599803389276,5,8,4
23,1.3135261104811946,1.3487599803389276,5,8,4
24,1.3135261104811946,1.3487599803389276,5,8,4
25,1.3135261104811946,1.3487599803389276,5,8,4
26,1.3135261104811946,1.3487599803389276,5,8,4
27,1.3135261104811946,1.3487599803389276,5,8,4
28,1.3135261104811946,1.3487599803389276,5,8,4
29,1.3135261104811946,1.3487599803389276,5,8,4
30,1.3135261104811946,1.3487599803389276,5,8,4
31,1.3135261104811946,1.3487599803389276,5,8,4
32,1.3135261104811946,1.3487599803389276,5,8,4
33,1.3135261104811946,1.3487599803389276,5,8,4
34,1.3135261104811946,1.3487599803389276,5,8,4
35,1.3135261104811946,1.3487599803389276,5,8,4
36,1.3135261104811946,1.3487599803389276,5,8,4
37,1.3135261104811946,1.3487599803389276,5,8,4
