No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.9848039124773521,1.0047296454571115,3,10,9
1,1.095004772826337,1.1182808673510762,9,6,1
2,1.0935731970794227,1.132043819225483,3,22,3
3,1.123796175278648,1.1483462268282,9,6,1
4,1.411733916573147,1.4543648428950302,6,10,1
5,1.411733916573147,1.4543648428950302,6,10,1
6,1.411733916573147,1.4543648428950302,6,10,1
7,1.411733916573147,1.4543648428950302,6,10,1
8,1.411733916573147,1.4543648428950302,6,10,1
9,1.411733916573147,1.4543648428950302,6,10,1
10,1.411733916573147,1.4543648428950302,6,10,1
11,1.411733916573147,1.4543648428950302,6,10,1
12,1.411733916573147,1.4543648428950302,6,10,1
13,1.411733916573147,1.4543648428950302,6,10,1
14,1.411733916573147,1.4543648428950302,6,10,1
15,1.411733916573147,1.4543648428950302,6,10,1
16,1.411733916573147,1.4543648428950302,6,10,1
17,1.411733916573147,1.4543648428950302,6,10,1
18,1.411733916573147,1.4543648428950302,6,10,1
19,1.4702780533030015,1.5154994305198053,6,10,1
20,1.4702780533030015,1.5154994305198053,6,10,1
21,1.4702780533030015,1.5154994305198053,6,10,1
22,1.4702780533030015,1.5154994305198053,6,10,1
23,1.4702780533030015,1.5154994305198053,6,10,1
24,1.4702780533030015,1.5154994305198053,6,10,1
25,1.4702780533030015,1.5154994305198053,6,10,1
26,1.4702780533030015,1.5154994305198053,6,10,1
27,1.4702780533030015,1.5154994305198053,6,10,1
28,1.4702780533030015,1.5154994305198053,6,10,1
29,1.4702780533030015,1.5154994305198053,6,10,1
30,1.4702780533030015,1.5154994305198053,6,10,1
31,1.4702780533030015,1.5154994305198053,6,10,1
32,1.481187105928014,1.5238396106817158,7,7,1
33,1.481187105928014,1.5238396106817158,7,7,1
34,1.481187105928014,1.5238396106817158,7,7,1
35,1.481187105928014,1.5238396106817158,7,7,1
36,1.5273246504954763,1.5773588964960836,6,13,1
37,1.5273246504954763,1.5773588964960836,6,13,1
38,1.5273246504954763,1.5773588964960836,6,13,1
39,1.5273246504954763,1.5773588964960836,6,13,1
40,1.5273246504954763,1.5773588964960836,6,13,1
41,1.5273246504954763,1.5773588964960836,6,13,1
42,1.5273246504954763,1.5773588964960836,6,13,1
43,1.5273246504954763,1.5773588964960836,6,13,1
44,1.5273246504954763,1.5773588964960836,6,13,1
45,1.5273246504954763,1.5773588964960836,6,13,1
46,1.5273246504954763,1.5773588964960836,6,13,1
47,1.5273246504954763,1.5773588964960836,6,13,1
48,1.5273246504954763,1.5773588964960836,6,13,1
49,1.5273246504954763,1.5773588964960836,6,13,1
50,1.5273246504954763,1.5773588964960836,6,13,1
51,1.5273246504954763,1.5773588964960836,6,13,1
52,1.5273246504954763,1.5773588964960836,6,13,1
53,1.5273246504954763,1.5773588964960836,6,13,1
54,1.5273246504954763,1.5773588964960836,6,13,1
55,1.5273246504954763,1.5773588964960836,6,13,1
56,1.5273246504954763,1.5773588964960836,6,13,1
57,1.5273246504954763,1.5773588964960836,6,13,1
58,1.5273246504954763,1.5773588964960836,6,13,1
59,1.5273246504954763,1.5773588964960836,6,13,1
60,1.5273246504954763,1.5773588964960836,6,13,1
61,1.5273246504954763,1.5773588964960836,6,13,1
62,1.5273246504954763,1.5773588964960836,6,13,1
63,1.5273246504954763,1.5773588964960836,6,13,1
64,1.5273246504954763,1.5773588964960836,6,13,1
65,1.5273246504954763,1.5773588964960836,6,13,1
66,1.5273246504954763,1.5773588964960836,6,13,1
67,1.5273246504954763,1.5773588964960836,6,13,1
68,1.5273246504954763,1.5773588964960836,6,13,1
69,1.5273246504954763,1.5773588964960836,6,13,1
70,1.5273246504954763,1.5773588964960836,6,13,1
71,1.5273246504954763,1.5773588964960836,6,13,1
72,1.5273246504954763,1.5773588964960836,6,13,1
73,1.5273246504954763,1.5773588964960836,6,13,1
74,1.5273246504954763,1.5773588964960836,6,13,1
75,1.58516277769214,1.6324159800906666,6,7,2
76,1.58516277769214,1.6324159800906666,6,7,2
77,1.58516277769214,1.6324159800906666,6,7,2
78,1.58516277769214,1.6324159800906666,6,7,2
79,1.58516277769214,1.6324159800906666,6,7,2
80,1.5863803465130784,1.6336874236874237,6,7,2
81,1.647025492074752,1.695490198047644,7,6,2
82,1.647025492074752,1.695490198047644,7,6,2
83,1.647025492074752,1.695490198047644,7,6,2
84,1.647025492074752,1.695490198047644,7,6,2
85,1.647025492074752,1.695490198047644,7,6,2
86,1.647025492074752,1.695490198047644,7,6,2
87,1.647025492074752,1.695490198047644,7,6,2
88,1.647025492074752,1.695490198047644,7,6,2
89,1.647025492074752,1.695490198047644,7,6,2
90,1.647025492074752,1.695490198047644,7,6,2
91,1.647025492074752,1.695490198047644,7,6,2
92,1.647025492074752,1.695490198047644,7,6,2
93,1.647025492074752,1.695490198047644,7,6,2
94,1.647025492074752,1.695490198047644,7,6,2
95,1.647025492074752,1.695490198047644,7,6,2
96,1.647025492074752,1.695490198047644,7,6,2
97,1.647025492074752,1.695490198047644,7,6,2
98,1.647025492074752,1.695490198047644,7,6,2
99,1.647025492074752,1.695490198047644,7,6,2
100,1.647025492074752,1.695490198047644,7,6,2
101,1.647025492074752,1.695490198047644,7,6,2
102,1.647025492074752,1.695490198047644,7,6,2
103,1.647025492074752,1.695490198047644,7,6,2
104,1.647025492074752,1.695490198047644,7,6,2
105,1.647025492074752,1.695490198047644,7,6,2
106,1.647025492074752,1.695490198047644,7,6,2
107,1.647025492074752,1.695490198047644,7,6,2
108,1.647025492074752,1.695490198047644,7,6,2
109,1.647025492074752,1.695490198047644,7,6,2
110,1.647025492074752,1.695490198047644,7,6,2
111,1.647025492074752,1.695490198047644,7,6,2
112,1.647025492074752,1.695490198047644,7,6,2
113,1.647025492074752,1.695490198047644,7,6,2
114,1.647025492074752,1.695490198047644,7,6,2
115,1.647025492074752,1.695490198047644,7,6,2
116,1.647025492074752,1.695490198047644,7,6,2
117,1.647025492074752,1.695490198047644,7,6,2
118,1.647025492074752,1.695490198047644,7,6,2
119,1.647025492074752,1.695490198047644,7,6,2
120,1.647025492074752,1.695490198047644,7,6,2
121,1.647025492074752,1.695490198047644,7,6,2
122,1.647025492074752,1.695490198047644,7,6,2
123,1.647025492074752,1.695490198047644,7,6,2
124,1.647025492074752,1.695490198047644,7,6,2
125,1.647025492074752,1.695490198047644,7,6,2
126,1.647025492074752,1.695490198047644,7,6,2
127,1.647025492074752,1.695490198047644,7,6,2
128,1.647025492074752,1.695490198047644,7,6,2
129,1.647025492074752,1.695490198047644,7,6,2
130,1.647025492074752,1.695490198047644,7,6,2
131,1.647025492074752,1.695490198047644,7,6,2
132,1.647025492074752,1.695490198047644,7,6,2
133,1.647025492074752,1.695490198047644,7,6,2
134,1.647025492074752,1.695490198047644,7,6,2
135,1.647025492074752,1.695490198047644,7,6,2
136,1.647025492074752,1.695490198047644,7,6,2
137,1.647025492074752,1.695490198047644,7,6,2
138,1.647025492074752,1.695490198047644,7,6,2
139,1.647025492074752,1.695490198047644,7,6,2
140,1.647025492074752,1.695490198047644,7,6,2
