,mq,No. Clus,Max clus,Min clus
0,1.6805360113144108,4,10,4
1,1.6055770470664088,4,11,4
2,1.5837588652482268,4,10,4
3,1.5837588652482268,4,10,4
4,1.5837588652482268,4,10,4
5,1.5837588652482268,4,10,4
6,1.5837588652482268,4,10,4
7,1.5836627140974968,4,11,4
8,1.5769846716998397,4,9,4
9,1.5769846716998397,4,9,4
10,1.5769846716998397,4,9,4
11,1.5769846716998397,4,9,4
12,1.5769846716998397,4,9,4
13,1.5769846716998397,4,9,4
14,1.5769846716998397,4,9,4
15,1.5769846716998397,4,9,4
16,1.5759375144856997,4,9,4
17,1.5759375144856997,4,9,4
18,1.5729166666666665,4,9,4
19,1.5729166666666665,4,9,4
20,1.5729166666666665,4,9,4
21,1.5729166666666665,4,9,4
22,1.5708703625335025,4,10,4
23,1.5628205128205128,4,10,4
24,1.5628205128205128,4,10,4
25,1.5628205128205128,4,10,4
26,1.5474907980967771,4,10,4
27,1.5474907980967771,4,10,4
28,1.5439560439560438,4,10,4
29,1.5329164736760847,4,9,4
30,1.5332167832167833,4,11,4
31,1.5332167832167833,4,11,4
32,1.5329164736760847,4,9,4
33,1.5329164736760847,4,9,4
34,1.5329164736760847,4,9,4
35,1.528735632183908,4,9,4
36,1.528735632183908,4,9,4
37,1.528735632183908,4,9,4
38,1.528735632183908,4,9,4
39,1.528735632183908,4,9,4
40,1.528735632183908,4,9,4
41,1.5042780748663103,4,10,4
42,1.5042780748663103,4,10,4
43,1.5042780748663103,4,10,4
44,1.4925129278893436,4,9,4
45,1.4925129278893436,4,9,4
46,1.4925129278893436,4,9,4
47,1.4764939079832695,4,9,5
48,1.4764939079832695,4,9,5
49,1.4764939079832695,4,9,5
50,1.4753404810199942,4,12,4
51,1.466619102416571,4,10,4
52,1.466619102416571,4,10,4
53,1.457484135871594,4,10,5
54,1.447296494355318,4,11,4
55,1.447296494355318,4,11,4
56,1.4354886659234487,4,9,5
57,1.3578052110592786,4,12,3
58,1.3136513383665065,4,10,3
59,1.2965170640486208,4,11,3
